,f1_macro,in_f1,out_f1,out_rec,out_prec
0,0.9760122606411026,0.995695057490055,0.9563294637921502,0.9443231441048034,0.9686450167973124
1,0.9629012719563901,0.9931102362204723,0.9326923076923077,0.9530567685589519,0.9131799163179917
2,0.9751878442530513,0.995529873528129,0.9548458149779736,0.9465065502183406,0.9633333333333334
3,0.9672664472227552,0.99399235390497,0.9405405405405406,0.9497816593886463,0.9314775160599572
4,0.9695879428924417,0.9944304903352627,0.9447453954496208,0.9519650655021834,0.9376344086021505
5,0.9609849288101624,0.9927853082641015,0.9291845493562232,0.9454148471615721,0.9135021097046413
6,0.9729015131302803,0.9950910875968146,0.9507119386637458,0.9475982532751092,0.9538461538461539
7,0.9726139221340074,0.9950362733867888,0.9501915708812261,0.9475982532751092,0.9527991218441273
8,0.9760361400719391,0.9956945882609406,0.9563776918829376,0.9454148471615721,0.9675977653631285
