,f1_macro,in_f1,out_f1,out_rec,out_prec,seed,i_umap,i_ivis,contamination,fraction,time_umap,time_ivis
0,0.9728747588867457,0.9950916230366491,0.9506578947368421,0.9465065502183406,0.9548458149779736,42,0,0,0.1,0.15,115.57103163200009,86.07696138699976
1,0.9771813366877171,0.9959139199128303,0.9584487534626039,0.9443231441048034,0.9730033745781778,42,0,1,0.1,0.15,115.57103163200009,97.83808639400013
2,0.975744870689842,0.9956398517549597,0.9558498896247241,0.9454148471615721,0.9665178571428571,42,0,2,0.1,0.15,115.57103163200009,122.83429924899974
3,0.4623533778259059,0.9027649015651416,0.02194185408667032,0.021834061135371178,0.022050716648291068,42,0,3,0.1,0.15,115.57103163200009,159.31510299699949
