	contamination	dim_reduce_time	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	epochs	f1_macro	fraction	hidden_neurons	in_f1	metric	model_name	model_path	model_train_data	model_type	n_components	out_f1	out_prec	out_rec	outlier_detector	seed	set_op_mix_ratio	time
54	0.1	729.3506748020009	1.0	100.0	1.0	10.0	0.96172061083929	1.0	[1]	0.9920092346578302	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	300.0	0.9314319870207497	0.9721925133689839	0.8939518111784953	AE	42.0	1.0	34.67841828499513
55	0.1	729.3506748020009	1.0	100.0	1.0	100.0	0.9618159517836504	1.0	[1]	0.9920291369376363	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	300.0	0.9316027666296646	0.9723707664884136	0.8941157187346337	AE	42.0	1.0	323.3636452110077
56	0.1	0.00027439500263426453	1.0	100.0	1.0	1.0	0.4994123716355954	1.0	[1]	0.8955030798778		doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec		0.10332166339339081	0.10784313725490197	0.09916407146369448	AE	42.0		6.711024833013653
57	0.1	0.00027439500263426453	1.0	100.0	1.0	2.0	0.49922168974687464	1.0	[1]	0.8954632753181878		doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec		0.10298010417556144	0.10748663101604278	0.0988362563514178	AE	42.0		8.85876853299851
58	0.1	0.00027439500263426453	1.0	100.0	1.0	3.0	0.4991263488025141	1.0	[1]	0.8954433730383815		doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec		0.10280932456664674	0.1073083778966132	0.09867234879527946	AE	42.0		12.218555636995006
59	0.1	0.00027439500263426453	1.0	100.0	1.0	4.0	0.4989356669137934	1.0	[1]	0.8954035684787693		doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec		0.10246776534881737	0.10695187165775401	0.09834453368300279	AE	42.0		15.549151258994243
60	0.1	0.00027439500263426453	1.0	100.0	1.0	5.0	0.49884032596943284	1.0	[1]	0.895383666198963		doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec		0.10229698573990266	0.10677361853832443	0.09818062612686444	AE	42.0		19.037397058011265
61	0.1	0.00027439500263426453	1.0	100.0	1.0	10.0	0.49845896219199126	1.0	[1]	0.8953040570797386		doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec		0.10161386730424388	0.10606060606060606	0.09752499590231109	AE	42.0		35.30207449498994
62	0.1	0.00027439500263426453	1.0	100.0	1.0	100.0	0.49845896219199126	1.0	[1]	0.8953040570797386		doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec		0.10161386730424388	0.10606060606060606	0.09752499590231109	AE	42.0		328.2651907749969
63	0.1	246.42654905399831	1.0	100.0	1.0	1.0	0.9294000307011063	1.0	[1]	0.9852623618035447	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	1.0	0.873537699598668	0.9117647058823529	0.8383871496475988	AE	42.0	1.0	3.618175281008007
64	0.1	246.42654905399831	1.0	100.0	1.0	2.0	0.9263491204815728	1.0	[1]	0.9846254888497478	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	1.0	0.8680727521133977	0.906060606060606	0.8331421078511719	AE	42.0	1.0	4.276789358002134
65	0.1	246.42654905399831	1.0	100.0	1.0	3.0	0.9229168464845975	1.0	[1]	0.9839090067767263	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	1.0	0.8619246861924686	0.8996434937611408	0.8272414358301917	AE	42.0	1.0	5.396420732999104
66	0.1	246.42654905399831	1.0	100.0	1.0	4.0	0.9188171858770993	1.0	[1]	0.9830532087450617	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	1.0	0.8545811630091368	0.8919786096256684	0.8201934109162432	AE	42.0	1.0	6.773253510007635
67	0.1	246.42654905399831	1.0	100.0	1.0	5.0	0.9279699165356998	1.0	[1]	0.9849638276064523	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	1.0	0.8709760054649475	0.9090909090909091	0.8359285363055237	AE	42.0	1.0	8.06335849899915
68	0.1	246.42654905399831	1.0	100.0	1.0	10.0	0.9061368402771629	1.0	[1]	0.9804062055308436	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	1.0	0.8318674750234822	0.868270944741533	0.7983937059498443	AE	42.0	1.0	14.409513559003244
69	0.1	246.42654905399831	1.0	100.0	1.0	100.0	0.926635143314654	1.0	[1]	0.9846851956891661	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	1.0	0.8685850909401419	0.9065953654188948	0.833633830519587	AE	42.0	1.0	134.97976523400575
70	0.1	257.3804195289995	1.0	100.0	1.0	1.0	0.44668882940428106	1.0	[1]	0.884497119144998	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.00888053966356417	0.009269162210338681	0.008523192919193574	AE	42.0	1.0	3.701581094006542
71	0.1	257.3804195289995	1.0	100.0	1.0	2.0	0.4644222450553199	1.0	[1]	0.8881989431889423	cosine	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	0.04064554692169755	0.04242424242424243	0.03900999836092444	AE	42.0	1.0	4.141366331008612
