	allow_noise	cluster_n	completeness	f1_macro	f1_macro_LOF	hash	homogeneity	in_f1	in_f1_LOF	min_cluster_size	mix_ratio	model_data_frac	model_desc	model_epochs	model_min_count	model_name	model_path	model_train_data	model_type	n_comps	out_f1	out_f1_LOF	out_prec	out_prec_LOF	out_rec	out_rec_LOF	test_data_contamination	test_data_fraction	test_data_name	test_data_path	test_data_seed	time	umap_metric	v_measure
41	0.0	2.0	1.0	0.6387704780794763	0.545011860128767	6|1.0|cosine|15|False	0.0	0.9310269082921472	0.9131246567819878	15.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.34651404786680545	0.1768990634755463	0.33068520357497516	0.16881827209533268	0.3639344262295082	0.18579234972677597	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	24.14410293399851	cosine	0.0
42	0.0	3.0	1.0	0.5927539784717663	0.6169126407658141	3|1.0|cosine|45|False	0.0	0.9222405271828665	0.9268533772652389	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.26326742976066597	0.3069719042663892	0.2512413108242304	0.2929493545183714	0.27650273224043714	0.3224043715846995	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	22.100824060995365	cosine	0.0
43	0.0	3.0	1.0	0.5415606226581888	0.5415606226581888	200|1.0|cosine|45|False	0.0	0.9124656781987919	0.9124656781987919	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.17065556711758587	0.17065556711758587	0.1628599801390268	0.1628599801390268	0.17923497267759564	0.17923497267759564	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	118.39267658400058	cosine	0.0
44	0.0	3.0	1.0	0.5289060852660685	0.5185523728543339	3|0.0|cosine|90|False	0.0	0.9100494233937396	0.9080724876441516	90.0	0.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.14776274713839752	0.12903225806451613	0.141012909632572	0.12313803376365443	0.1551912568306011	0.1355191256830601	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	46.0514290430001	cosine	0.0
45	0.0	3.0	1.0	0.6013820721482119	0.5231540228151048	15|0.4|cosine|90|False	0.0	0.9238879736408567	0.9089511257550796	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.27887617065556713	0.13735691987513007	0.26613704071499505	0.13108242303872888	0.292896174863388	0.14426229508196722	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	22.247370352008147	cosine	0.0
46	0.0	3.0	1.0	0.5835506785502242	0.5266052602856831	15|1.0|cosine|45|False	0.0	0.9204832509610105	0.9096101043382757	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.24661810613943808	0.1436004162330905	0.23535253227408143	0.13704071499503476	0.25901639344262295	0.15081967213114755	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	30.315720530008548	cosine	0.0
47	0.0	3.0	1.0	0.5933291847168627	0.5266052602856831	15|1.0|cosine|90|False	0.0	0.9223503569467326	0.9096101043382757	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.26430801248699276	0.1436004162330905	0.2522343594836147	0.13704071499503476	0.27759562841530055	0.15081967213114755	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	30.84077201000764	cosine	0.0
48	0.0	3.0	1.0	0.511074691668081	0.5093490729327919	45|0.0|cosine|90|False	0.0	0.9066447007138935	0.9063152114222955	90.0	0.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.11550468262226848	0.11238293444328826	0.11022840119165839	0.10724925521350546	0.12131147540983607	0.1180327868852459	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	78.94500008100295	cosine	0.0
49	0.0	3.0	1.0	0.581825059814935	0.5151011353837556	45|0.15|cosine|45|False	0.0	0.9201537616694123	0.9074135090609555	45.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.24349635796045785	0.12278876170655566	0.2323733862959285	0.11717974180734857	0.25573770491803277	0.12896174863387977	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	25.074172277003527	cosine	0.0
50	0.0	3.0	1.0	0.5628432537267548	0.5151011353837556	45|0.15|cosine|90|False	0.0	0.9165293794618342	0.9074135090609555	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.20915712799167532	0.12278876170655566	0.19960278053624628	0.11717974180734857	0.21967213114754097	0.12896174863387977	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	26.30374572900473	cosine	0.0
51	0.0	3.0	1.0	0.5438614476385744	0.5139507228935629	45|0.3|cosine|45|False	0.0	0.912904997254256	0.9071938495332236	45.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.17481789802289283	0.12070759625390218	0.16683217477656406	0.11519364448857994	0.18360655737704917	0.126775956284153	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	26.844395555002848	cosine	0.0
52	0.0	3.0	1.0	0.5703209349130076	0.5139507228935629	45|0.3|cosine|90|False	0.0	0.9179571663920922	0.9071938495332236	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.222684703433923	0.12070759625390218	0.21251241310824232	0.11519364448857994	0.23387978142076501	0.126775956284153	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	26.91268981200119	cosine	0.0
53	0.0	3.0	1.0	0.5737721723835858	0.5231540228151048	15|0.4|cosine|45|False	0.0	0.9186161449752882	0.9089511257550796	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.22892819979188345	0.13735691987513007	0.21847070506454816	0.13108242303872888	0.24043715846994534	0.14426229508196722	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	21.643001531992923	cosine	0.0
54	0.0	3.0	1.0	0.5852762972855133	0.5300564977562614	45|0.4|cosine|45|False	0.0	0.9208127402526084	0.9102690829214717	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.2497398543184183	0.149843912591051	0.23833167825223436	0.14299900695134063	0.26229508196721313	0.15737704918032788	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	30.498524365000776	cosine	0.0
55	0.0	3.0	1.0	0.5593920162561765	0.5260300540405867	45|1.0|cosine|45|False	0.0	0.9158704008786381	0.9095002745744096	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.20291363163371487	0.14255983350676377	0.1936444885799404	0.13604766633565044	0.21311475409836064	0.14972677595628414	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	42.614619996995316	cosine	0.0
56	0.0	3.0	1.0	0.5783738223443569	0.5260300540405867	45|1.0|cosine|90|False	0.0	0.9194947830862162	0.9095002745744096	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.2372528616024974	0.14255983350676377	0.22641509433962265	0.13604766633565044	0.24918032786885247	0.14972677595628414	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	43.620098849001806	cosine	0.0
57	0.0	3.0	1.0	0.5881523285109952	0.5076234541975027	200|0.15|cosine|45|False	0.0	0.9213618890719384	0.9059857221306974	45.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.25494276795005205	0.10926118626430802	0.24329692154915591	0.10427010923535253	0.2677595628415301	0.11475409836065574	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	86.71107604900317	cosine	0.0
58	0.0	3.0	1.0	0.5605424287463692	0.5076234541975027	200|0.15|cosine|90|False	0.0	0.9160900604063701	0.9059857221306974	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.20499479708636836	0.10926118626430802	0.19563058589870905	0.10427010923535253	0.21530054644808744	0.11475409836065574	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	91.49750858699554	cosine	0.0
59	0.0	3.0	1.0	0.5766482036090678	0.5151011353837556	200|0.3|cosine|45|False	0.0	0.9191652937946184	0.9074135090609555	45.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.2341311134235172	0.12278876170655566	0.2234359483614697	0.11717974180734857	0.2459016393442623	0.12896174863387977	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	77.9168206829927	cosine	0.0
60	0.0	3.0	1.0	0.5473126851091525	0.5151011353837556	200|0.3|cosine|90|False	0.0	0.9135639758374519	0.9074135090609555	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.18106139438085328	0.12278876170655566	0.1727904667328699	0.11717974180734857	0.1901639344262295	0.12896174863387977	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	84.94427306500438	cosine	0.0
61	0.0	3.0	1.0	0.5467374788640562	0.5179771666092374	200|0.4|cosine|45|False	0.0	0.913454146073586	0.9079626578802855	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.18002081165452655	0.1279916753381894	0.1717974180734856	0.1221449851042701	0.18907103825136612	0.13442622950819672	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	85.7841235770029	cosine	0.0
62	0.0	3.0	1.0	0.5588168100110802	0.5179771666092374	200|0.4|cosine|90|False	0.0	0.9157605711147722	0.9079626578802855	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.20187304890738814	0.1279916753381894	0.1926514399205561	0.1221449851042701	0.21202185792349726	0.13442622950819672	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	88.01512680400629	cosine	0.0
63	0.0	3.0	1.0	0.593904390961959	0.5300564977562614	45|0.4|cosine|90|False	0.0	0.9224601867105985	0.9102690829214717	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.26534859521331944	0.149843912591051	0.253227408142999	0.14299900695134063	0.2786885245901639	0.15737704918032788	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	30.14950818399666	cosine	0.0
64	0.0	3.0	1.0	0.4662086045505637	0.5415606226581888	200|1.0|cosine|90|False	0.0	0.8980779791323449	0.9124656781987919	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	200.0	0.03433922996878252	0.17065556711758587	0.03277060575968222	0.1628599801390268	0.036065573770491806	0.17923497267759564	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	121.5387619969988	cosine	0.0
65	0.0	3.0	1.0	0.5536399538052128	0.520277991589623	15|0.3|cosine|90|False	0.0	0.914772103239978	0.9084019769357494	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.19250780437044746	0.13215400624349638	0.18371400198609733	0.12611717974180736	0.20218579234972678	0.13879781420765028	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	20.222487934006494	cosine	0.0
66	0.0	3.0	1.0	0.5639936662169475	0.5266052602856831	15|0.15|cosine|90|False	0.0	0.9167490389895662	0.9096101043382757	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.21123829344432882	0.1436004162330905	0.2015888778550149	0.13704071499503476	0.22185792349726777	0.15081967213114755	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	18.38621212700673	cosine	0.0
67	0.0	3.0	1.0	0.5921787722266699	0.5806746473247424	3|0.15|cosine|45|False	0.0	0.9221306974190007	0.9199341021416804	45.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.26222684703433924	0.24141519250780435	0.2502482621648461	0.23038728897715988	0.2754098360655738	0.253551912568306	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	13.326162843994098	cosine	0.0
68	0.0	3.0	1.0	0.5162515478739483	0.5806746473247424	3|0.15|cosine|90|False	0.0	0.9076331685886876	0.9199341021416804	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.12486992715920915	0.24141519250780435	0.11916583912611718	0.23038728897715988	0.13114754098360656	0.253551912568306	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	13.66095932299504	cosine	0.0
69	0.0	3.0	1.0	0.6278415594226451	0.5772234098541641	3|0.3|cosine|45|False	0.0	0.928940142778693	0.9192751235584843	45.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.32674297606659725	0.23517169614984393	0.3118172790466733	0.22442899702085403	0.34316939890710385	0.24699453551912567	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	14.358851574987057	cosine	0.0
70	0.0	3.0	1.0	0.5743473786286823	0.5772234098541641	3|0.3|cosine|90|False	0.0	0.9187259747391544	0.9192751235584843	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.2299687825182102	0.23517169614984393	0.21946375372393248	0.22442899702085403	0.24153005464480876	0.24699453551912567	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	14.569380120999995	cosine	0.0
71	0.0	3.0	1.0	0.5639936662169475	0.5783738223443569	3|0.4|cosine|45|False	0.0	0.9167490389895662	0.9194947830862162	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.21123829344432882	0.2372528616024974	0.2015888778550149	0.22641509433962265	0.22185792349726777	0.24918032786885247	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	15.437619218995678	cosine	0.0
72	0.0	3.0	1.0	0.5438614476385744	0.5783738223443569	3|0.4|cosine|90|False	0.0	0.912904997254256	0.9194947830862162	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.17481789802289283	0.2372528616024974	0.16683217477656406	0.22641509433962265	0.18360655737704917	0.24918032786885247	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	15.480712329997914	cosine	0.0
73	0.0	3.0	1.0	0.6094349595795612	0.5881523285109952	3|1.0|cosine|45|False	0.0	0.9254255903349808	0.9213618890719384	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.2934443288241415	0.25494276795005205	0.2800397219463754	0.24329692154915591	0.3081967213114754	0.2677595628415301	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	22.263635155002703	cosine	0.0
74	0.0	3.0	1.0	0.557091191275791	0.5881523285109952	3|1.0|cosine|90|False	0.0	0.9154310818231741	0.9213618890719384	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	3.0	0.1987513007284079	0.25494276795005205	0.18967229394240318	0.24329692154915591	0.2087431693989071	0.2677595628415301	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	22.417080858998816	cosine	0.0
75	0.0	3.0	1.0	0.630717590648127	0.520277991589623	15|0.3|cosine|45|False	0.0	0.929489291598023	0.9084019769357494	45.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.331945889698231	0.13215400624349638	0.31678252234359483	0.12611717974180736	0.34863387978142074	0.13879781420765028	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	19.717425554001238	cosine	0.0
76	0.0	3.0	1.0	0.6347440343638017	0.5030218042367317	6|0.15|cosine|45|False	0.0	0.9302580999450852	0.9051070840197694	45.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.33922996878251815	0.10093652445369407	0.323733862959285	0.09632571996027806	0.35628415300546445	0.10601092896174863	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	13.67477390699787	cosine	0.0
77	0.0	3.0	1.0	0.6065589283540793	0.5352333539621288	6|0.3|cosine|45|False	0.0	0.9248764415156507	0.9112575507962659	45.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.2882414151925078	0.1592091571279917	0.27507447864945384	0.1519364448857994	0.30273224043715846	0.16721311475409836	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	16.180328429007204	cosine	0.0
78	0.0	3.0	1.0	0.59850604092273	0.5352333539621288	6|0.3|cosine|90|False	0.0	0.9233388248215265	0.9112575507962659	90.0	0.3	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.2736732570239334	0.1592091571279917	0.2611717974180735	0.1519364448857994	0.28743169398907104	0.16721311475409836	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	17.183555266004987	cosine	0.0
79	0.0	3.0	1.0	0.6197886719912958	0.5179771666092374	6|0.4|cosine|45|False	0.0	0.9274025260845689	0.9079626578802855	45.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.31217481789802287	0.1279916753381894	0.29791459781529295	0.1221449851042701	0.32786885245901637	0.13442622950819672	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	18.901356293004937	cosine	0.0
80	0.0	3.0	1.0	0.5858515035306098	0.5179771666092374	6|0.4|cosine|90|False	0.0	0.9209225700164745	0.9079626578802855	90.0	0.4	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.25078043704474506	0.1279916753381894	0.23932472691161866	0.1221449851042701	0.2633879781420765	0.13442622950819672	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	19.28726040100446	cosine	0.0
81	0.0	3.0	1.0	0.6157622282756213	0.5415606226581888	6|1.0|cosine|45|False	0.0	0.9266337177375069	0.9124656781987919	45.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.3048907388137357	0.17065556711758587	0.29096325719960275	0.1628599801390268	0.32021857923497266	0.17923497267759564	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	26.26109549900866	cosine	0.0
82	0.0	3.0	1.0	0.5749225848737787	0.5415606226581888	6|1.0|cosine|90|False	0.0	0.9188358045030203	0.9124656781987919	90.0	1.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.23100936524453697	0.17065556711758587	0.22045680238331677	0.1628599801390268	0.24262295081967214	0.17923497267759564	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	26.255729890006478	cosine	0.0
83	0.0	3.0	1.0	0.5185523728543339	0.5271804665307795	15|0.0|cosine|90|False	0.0	0.9080724876441516	0.9097199341021417	90.0	0.0	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.12903225806451613	0.1446409989594173	0.12313803376365443	0.13803376365441908	0.1355191256830601	0.15191256830601094	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	60.67011081500095	cosine	0.0
84	0.0	3.0	1.0	0.581825059814935	0.5266052602856831	15|0.15|cosine|45|False	0.0	0.9201537616694123	0.9096101043382757	45.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	15.0	0.24349635796045785	0.1436004162330905	0.2323733862959285	0.13704071499503476	0.25573770491803277	0.15081967213114755	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	18.00246929099376	cosine	0.0
85	0.0	3.0	1.0	0.563418459971851	0.5030218042367317	6|0.15|cosine|90|False	0.0	0.9166392092257001	0.9051070840197694	90.0	0.15	0.1	doc2vecwikiimdb20news013030	30.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	6.0	0.21019771071800206	0.10093652445369407	0.2005958291956306	0.09632571996027806	0.22076502732240438	0.10601092896174863	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	14.166047830993193	cosine	0.0
