	contamination	dim_reducer	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	f1_macro	fraction	in_f1	model_name	model_path	model_train_data	model_type	out_f1	out_prec	out_rec	outlier_detector	seed	time	metric	n_components	set_op_mix_ratio
77	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5001750991904788	1.0	0.8956622981162492	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1046879002647084	0.10926916221033868	0.10047533191280118	AE_5_duo	43.0	20.566135021974333			
78	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.499984417301758	1.0	0.895622493556637	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.104346341046879	0.1089126559714795	0.1001475168005245	AE_10_duo	43.0	37.345658659993205			
79	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5001750991904788	1.0	0.8956622981162492	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1046879002647084	0.10926916221033868	0.10047533191280118	AE_1_micro	43.0	6.3537528500310145			
80	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5001750991904788	1.0	0.8956622981162492	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1046879002647084	0.10926916221033868	0.10047533191280118	AE_2_micro	43.0	9.734136265993584			
81	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5001750991904788	1.0	0.8956622981162492	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1046879002647084	0.10926916221033868	0.10047533191280118	AE_3_micro	43.0	13.222097070945892			
82	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5001750991904788	1.0	0.8956622981162492	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1046879002647084	0.10926916221033868	0.10047533191280118	AE_1_tiny	43.0	6.592970311990939			
83	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5001750991904788	1.0	0.8956622981162492	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1046879002647084	0.10926916221033868	0.10047533191280118	AE_2_tiny	43.0	10.906949221040122			
84	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5001750991904788	1.0	0.8956622981162492	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1046879002647084	0.10926916221033868	0.10047533191280118	AE_3_tiny	43.0	13.987905833986588			
85	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_1_mono	43.0	10.473655421985313	cosine	256.0	1.0
86	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_3_duo_as	43.0	13.67286002804758	cosine	256.0	1.0
87	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_2_mono	43.0	12.597073973971419	cosine	256.0	1.0
88	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595723897518997	1.0	0.9915615173347132	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275832621690863	0.9682652879301124	0.8901819373873135	AE_3_mono	43.0	12.278015320014674	cosine	256.0	1.0
89	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_5_mono	43.0	18.522598972020205	cosine	256.0	1.0
90	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_10_mono	43.0	33.219235979020596	cosine	256.0	1.0
91	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_1_duo	43.0	6.66457648400683	cosine	256.0	1.0
92	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_2_duo	43.0	9.41465412802063	cosine	256.0	1.0
93	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_3_duo	43.0	12.49108993599657	cosine	256.0	1.0
94	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_5_duo	43.0	18.052574337052647	cosine	256.0	1.0
95	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_10_duo	43.0	33.15007049404085	cosine	256.0	1.0
96	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_1_micro	43.0	6.219956355984323	cosine	256.0	1.0
97	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_2_micro	43.0	9.03740122099407	cosine	256.0	1.0
98	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_3_micro	43.0	11.843465326994192	cosine	256.0	1.0
99	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_1_tiny	43.0	10.137753957009409	cosine	256.0	1.0
100	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_2_tiny	43.0	9.235512275015935	cosine	256.0	1.0
101	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9596231100633605	1.0	0.9915713845020947	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9276748356246264	0.968270944741533	0.8903458449434519	AE_3_tiny	43.0	12.43467889499152	cosine	256.0	1.0
102	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_1_mono	43.0	10.865407876961399	cosine	299.0	1.0
103	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_3_duo_as	43.0	14.297515912970994	cosine	299.0	1.0
104	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_2_mono	43.0	11.126876637048554	cosine	299.0	1.0
105	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_3_mono	43.0	16.152202421973925	cosine	299.0	1.0
106	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_5_mono	43.0	21.15633639198495	cosine	299.0	1.0
107	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.958574359675396	1.0	0.9913524594242271	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9257962599265648	0.9663101604278075	0.8885428618259302	AE_10_mono	43.0	38.33908344095107	cosine	299.0	1.0
108	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_1_duo	43.0	7.250026341993362	cosine	299.0	1.0
109	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_2_duo	43.0	10.613630913023371	cosine	299.0	1.0
110	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_3_duo	43.0	14.15690998203354	cosine	299.0	1.0
111	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_5_duo	43.0	20.641417285019998	cosine	299.0	1.0
112	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_10_duo	43.0	37.58394273597514	cosine	299.0	1.0
113	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_1_micro	43.0	6.674118652998004	cosine	299.0	1.0
114	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_2_micro	43.0	10.090870767016895	cosine	299.0	1.0
115	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.958574359675396	1.0	0.9913524594242271	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9257962599265648	0.9663101604278075	0.8885428618259302	AE_3_micro	43.0	13.787762786028907	cosine	299.0	1.0
116	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_1_tiny	43.0	7.073715027014259	cosine	299.0	1.0
117	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_2_tiny	43.0	14.707109211012721	cosine	299.0	1.0
118	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9584790187310355	1.0	0.9913325571444208	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9256254803176501	0.966131907308378	0.8883789542697919	AE_3_tiny	43.0	14.47603015799541	cosine	299.0	1.0
119	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_1_mono	43.0	12.554758784011938	cosine	300.0	1.0
120	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_3_duo_as	43.0	15.528669477032963	cosine	300.0	1.0
121	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_2_mono	43.0	11.810232204967178	cosine	300.0	1.0
122	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_3_mono	43.0	14.939318321994506	cosine	300.0	1.0
123	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_5_mono	43.0	21.766613731975667	cosine	300.0	1.0
124	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_10_mono	43.0	43.43846737395506	cosine	300.0	1.0
125	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_1_duo	43.0	6.9931030530133285	cosine	300.0	1.0
126	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_2_duo	43.0	10.289587099978235	cosine	300.0	1.0
127	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_3_duo	43.0	13.901811105955858	cosine	300.0	1.0
128	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_5_duo	43.0	21.011231468000915	cosine	300.0	1.0
129	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_10_duo	43.0	38.45897583698388	cosine	300.0	1.0
130	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_1_micro	43.0	7.121653340989724	cosine	300.0	1.0
131	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_2_micro	43.0	10.517358984972816	cosine	300.0	1.0
132	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_3_micro	43.0	13.912086993979756	cosine	300.0	1.0
133	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9595277691190001	1.0	0.9915514822222885	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.9275040560157117	0.9680926916221034	0.8901819373873135	AE_1_tiny	43.0	7.118998703022953	cosine	300.0	1.0
134	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_2_tiny	43.0	10.676436153997201	cosine	300.0	1.0
135	0.1	UMAPModel(set_op_mix_ratio=[1.0], metric=['cosine'], n_components=[256, 299, 300], dim_reducer='umap')	1.0	100.0	1.0	0.9594324281746398	1.0	0.9915315799424825	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.927333276406797	0.9679144385026738	0.8900180298311752	AE_3_tiny	43.0	13.601488941989373	cosine	300.0	1.0
136	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5040840779092562	1.0	0.8964782915883015	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.11168986423021092	0.11657754010695187	0.10719554171447304	AE_1_mono	44.0	6.760004381008912			
137	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5018912361889664	1.0	0.8960205391527599	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1077619332251729	0.1124777183600713	0.10342566792329126	AE_3_duo_as	44.0	13.501628694008105			
138	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5027493046882102	1.0	0.8961996596710152	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.10929894970540517	0.1140819964349376	0.1049008359285363	AE_2_mono	44.0	10.015455831948202			
139	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5021772590220477	1.0	0.8960802459921784	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.10827427205191702	0.11301247771836007	0.10391739059170628	AE_3_mono	44.0	13.459605713025667			
140	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5019865771333268	1.0	0.8960404414325661	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1079327128340876	0.11265597147950089	0.1035895754794296	AE_5_mono	44.0	20.148103021958377			
141	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.501795895244606	1.0	0.8960006368729537	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.10759115361625822	0.11229946524064172	0.10326176036715293	AE_10_mono	44.0	37.05001149099553			
142	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5019865771333268	1.0	0.8960404414325661	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1079327128340876	0.11265597147950089	0.1035895754794296	AE_1_duo	44.0	6.348918372008484			
143	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5018912361889664	1.0	0.8960205391527599	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1077619332251729	0.1124777183600713	0.10342566792329126	AE_2_duo	44.0	9.777228743012529			
144	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5020819180776873	1.0	0.8960603437123723	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.10810349244300231	0.11283422459893049	0.10375348303556794	AE_3_duo	44.0	13.213133804965764			
145	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.5019865771333268	1.0	0.8960404414325661	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.1079327128340876	0.11265597147950089	0.1035895754794296	AE_5_duo	44.0	19.999828865984455			
146	0.1	<eval_cluster_config.NoReduction object at 0x7f6629b4acf8>	1.0	100.0	1.0	0.501795895244606	1.0	0.8960006368729537	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	0.10759115361625822	0.11229946524064172	0.10326176036715293	AE_10_duo	44.0	37.476825432037			
