	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
14	5.0	0.19510352997086017	0.1	0.15	0.5185523728543339	10|1.0|cosine|60	0.24715220044881084	0.9080724876441516	60.0	1.0	10.0	0.12903225806451613	0.12313803376365443	0.1355191256830601	42.0	22.02330824699993	cosine	0.21806508511204956
15	6.0	0.19510352997086017	0.1	0.15	0.53840573588913	10|0.3|cosine|90	0.24715220044881084	0.9124135660190977	90.0	0.3	10.0	0.16439790575916233	0.1577889447236181	0.17158469945355193	42.0	13.9755888709999	cosine	0.21806508511204956
16	6.0	0.1951035299708602	0.1	0.15	0.5300564977562614	10|0.3|cosine|60	0.24715220044881084	0.9102690829214717	60.0	0.3	10.0	0.149843912591051	0.14299900695134063	0.15737704918032788	42.0	13.677412625999978	cosine	0.21806508511204958
17	6.0	0.1951035299708602	0.1	0.15	0.5289060852660685	10|0.3|cosine|30	0.24715220044881084	0.9100494233937396	30.0	0.3	10.0	0.14776274713839752	0.141012909632572	0.1551912568306011	42.0	13.652422877999925	cosine	0.21806508511204958
18	6.0	0.19510352997086017	0.1	0.15	0.5191275790994302	10|1.0|cosine|90	0.24715220044881084	0.9081823174080175	90.0	1.0	10.0	0.13007284079084286	0.12413108242303873	0.1366120218579235	42.0	22.40028769599985	cosine	0.21806508511204956
19	5.0	0.2033191489074001	0.1	0.15	0.5156763416288519	3|0.5|cosine|90	0.2492529543065315	0.9075233388248214	90.0	0.5	3.0	0.12382934443288242	0.11817279046673287	0.13005464480874318	43.0	13.55642240599991	cosine	0.22395502582846358
20	5.0	0.2033191489074001	0.1	0.15	0.524879641550394	3|0.5|cosine|60	0.2492529543065315	0.9092806150466777	60.0	0.5	3.0	0.1404786680541103	0.13406156901688182	0.14754098360655737	43.0	13.547643511999922	cosine	0.22395502582846358
21	6.0	0.11089446769419296	0.1	0.15	0.5093490729327919	10|0.6|cosine|60	0.2666425604999804	0.9063152114222955	60.0	0.6	10.0	0.11238293444328826	0.10724925521350546	0.1180327868852459	42.0	17.44102625200003	cosine	0.15664256802940169
22	7.0	0.11067445282791692	0.1	0.15	0.5277556727758759	10|0.5|cosine|60	0.26689055862346833	0.9098297638660077	60.0	0.5	10.0	0.145681581685744	0.13902681231380337	0.15300546448087432	42.0	16.139449702000093	cosine	0.15646559212170383
23	8.0	0.07963805729008938	0.1	0.15	0.5225788165700085	10|0.3|cosine|90	0.27011270368550006	0.9088412959912135	90.0	0.3	10.0	0.1363163371488033	0.1300893743793446	0.1431693989071038	43.0	14.144003716000043	cosine	0.12300903026420092
24	7.0	0.09356438904511782	0.1	0.15	0.5208531978347194	5|0.5|cosine|120	0.2913634678327543	0.9085118066996156	120.0	0.5	5.0	0.13319458896982309	0.12711022840119166	0.13989071038251366	43.0	15.006613307999942	cosine	0.1416433982146831
25	8.0	0.0893240054596061	0.1	0.15	0.5231540228151048	5|0.5|cosine|90	0.294187601419361	0.9089511257550796	90.0	0.5	5.0	0.13735691987513007	0.13108242303872888	0.14426229508196722	43.0	15.041751527999622	cosine	0.1370389549833079
26	7.0	0.09521972275236065	0.1	0.15	0.524879641550394	3|0.4|cosine|120	0.295713898298759	0.9092806150466777	120.0	0.4	3.0	0.1404786680541103	0.13406156901688182	0.14754098360655737	43.0	12.839598588999706	cosine	0.14405409969251845
27	8.0	0.09101191412986546	0.1	0.15	0.5214284040798156	3|0.4|cosine|90	0.29822358326293236	0.9086216364634815	90.0	0.4	3.0	0.13423517169614985	0.12810327706057598	0.14098360655737704	43.0	12.774214889999712	cosine	0.1394626098247996
28	9.0	0.15529546235984634	0.1	0.15	0.5720465536482968	3|0.4|cosine|90	0.6071432387022407	0.9182866556836904	90.0	0.4	3.0	0.22580645161290322	0.21549155908639522	0.2371584699453552	44.0	12.78694755100014	cosine	0.2473289717365516
29	12.0	0.13411246802979732	0.1	0.15	0.5197027853445266	3|0.4|cosine|60	0.7198137131397222	0.9082921471718837	60.0	0.4	3.0	0.13111342351716962	0.12512413108242304	0.1377049180327869	44.0	12.80738021299976	cosine	0.22609915404782882
30	4.0	0.47429315452020043	0.1	0.15	0.5409854164130925	10|0.5|cosine|120	0.7684512102319189	0.9123558484349259	120.0	0.5	10.0	0.16961498439125908	0.1618669314796425	0.17814207650273223	42.0	16.604561412000066	cosine	0.5865585215000525
31	4.0	0.47429315452020043	0.1	0.15	0.5300564977562614	5|0.5|cosine|120	0.7684512102319189	0.9102690829214717	120.0	0.5	5.0	0.149843912591051	0.14299900695134063	0.15737704918032788	42.0	14.9513465739999	cosine	0.5865585215000525
32	5.0	0.4217224001632296	0.1	0.15	0.49687161362976395	5|0.5|cosine|90	0.7685708135284012	0.9051823416506718	90.0	0.5	5.0	0.08856088560885608	0.0855397148676171	0.09180327868852459	42.0	14.774990520000074	cosine	0.5446112343551914
33	5.0	0.4217224001632296	0.1	0.15	0.5208531978347194	5|0.5|cosine|30	0.7685708135284012	0.9085118066996156	30.0	0.5	5.0	0.13319458896982309	0.12711022840119166	0.13989071038251366	42.0	14.345255348000137	cosine	0.5446112343551914
34	5.0	0.4217224001632296	0.1	0.15	0.5185523728543339	10|0.5|cosine|90	0.7685708135284012	0.9080724876441516	90.0	0.5	10.0	0.12903225806451613	0.12313803376365443	0.1355191256830601	42.0	16.40235033199997	cosine	0.5446112343551914
35	5.0	0.4217224001632296	0.1	0.15	0.5053226292171172	10|0.5|cosine|30	0.7685708135284012	0.9055464030752334	30.0	0.5	10.0	0.10509885535900103	0.1002979145978153	0.11038251366120219	42.0	15.937194163999948	cosine	0.5446112343551914
36	4.0	0.47520302697618416	0.1	0.15	0.5260300540405867	5|0.3|cosine|120	0.7703391775848447	0.9095002745744096	120.0	0.3	5.0	0.14255983350676377	0.13604766633565044	0.14972677595628414	42.0	12.848018421000006	cosine	0.5878042633098522
37	4.0	0.47520302697618416	0.1	0.15	0.5369589726974178	10|0.4|cosine|120	0.7703391775848447	0.9115870400878637	120.0	0.4	10.0	0.16233090530697192	0.15491559086395235	0.17049180327868851	42.0	15.489603690999957	cosine	0.5878042633098522
38	5.0	0.42255504982254294	0.1	0.15	0.5317821164915505	10|0.4|cosine|90	0.7704543578086012	0.9105985722130697	90.0	0.4	10.0	0.1529656607700312	0.14597815292949354	0.16065573770491803	42.0	15.273887278000075	cosine	0.5457783944826453
39	5.0	0.42255504982254294	0.1	0.15	0.5358085602072251	10|0.4|cosine|30	0.7704543578086012	0.9113673805601318	30.0	0.4	10.0	0.1602497398543184	0.1529294935451837	0.16830601092896175	42.0	14.683014176999905	cosine	0.5457783944826453
40	5.0	0.4219094000376389	0.1	0.15	0.49718568611266367	5|0.3|cosine|90	0.7704563403661087	0.9049917718047175	90.0	0.3	5.0	0.08937960042060988	0.08611955420466058	0.09289617486338798	42.0	12.609219942999971	cosine	0.5452400405415709
41	5.0	0.4219094000376389	0.1	0.15	0.5081986604425991	5|0.3|cosine|60	0.7704563403661087	0.9060955518945635	60.0	0.3	5.0	0.11030176899063476	0.10526315789473684	0.11584699453551912	42.0	12.43201117500007	cosine	0.5452400405415709
42	5.0	0.4219094000376389	0.1	0.15	0.5668696974424293	5|0.3|cosine|30	0.7704563403661087	0.9172981878088962	30.0	0.3	5.0	0.21644120707596254	0.20655412115193644	0.2273224043715847	42.0	12.300435423000181	cosine	0.5452400405415709
43	10.0	0.1552599352734219	0.1	0.15	0.49899536052105703	10|0.4|cosine|60	0.7711168516416157	0.9043382756727072	60.0	0.4	10.0	0.09365244536940687	0.08937437934458789	0.09836065573770492	42.0	14.908463581999968	cosine	0.2584770131661396
44	5.0	0.4756853339453424	0.1	0.15	0.5576663975208874	3|1.0|cosine|120	0.7723620087303097	0.9155409115870401	120.0	1.0	3.0	0.19979188345473467	0.1906653426017875	0.2098360655737705	42.0	18.493096639999976	cosine	0.5887617680622789
45	5.0	0.4756853339453424	0.1	0.15	0.5530647475601165	3|0.6|cosine|120	0.7723620087303097	0.9146622734761122	120.0	0.6	3.0	0.19146722164412072	0.182720953326713	0.2010928961748634	42.0	14.861632624000094	cosine	0.5887617680622789
46	5.0	0.4240343499871385	0.1	0.15	0.545011860128767	3|1.0|cosine|60	0.7724656086994383	0.9131246567819878	60.0	1.0	3.0	0.1768990634755463	0.16881827209533268	0.18579234972677597	42.0	19.404131804000144	cosine	0.547516863488815
47	5.0	0.42338187989468035	0.1	0.15	0.5870019160208024	3|0.6|cosine|30	0.7724674385383974	0.9211422295442064	30.0	0.6	3.0	0.25286160249739853	0.2413108242303873	0.26557377049180325	42.0	14.339550402999976	cosine	0.546973119848155
48	5.0	0.42338187989468035	0.1	0.15	0.5093490729327919	3|0.6|cosine|60	0.7724674385383974	0.9063152114222955	60.0	0.6	3.0	0.11238293444328826	0.10724925521350546	0.1180327868852459	42.0	14.545808507999936	cosine	0.546973119848155
49	5.0	0.42338187989468035	0.1	0.15	0.5139507228935629	3|0.6|cosine|90	0.7724674385383974	0.9071938495332236	90.0	0.6	3.0	0.12070759625390218	0.11519364448857994	0.126775956284153	42.0	14.553541559999985	cosine	0.546973119848155
50	4.0	0.4770437906216855	0.1	0.15	0.5369589726974178	10|0.6|cosine|120	0.7741531468910701	0.9115870400878637	120.0	0.6	10.0	0.16233090530697192	0.15491559086395235	0.17049180327868851	42.0	18.13486026800001	cosine	0.5903226592749834
51	5.0	0.4770437906216855	0.1	0.15	0.5524895413150199	5|1.0|cosine|120	0.7741531468910701	0.914552443712246	120.0	1.0	5.0	0.19042663891779396	0.1817279046673287	0.2	42.0	20.156133857000214	cosine	0.5903226592749834
52	5.0	0.4770437906216855	0.1	0.15	0.5404102101679962	10|1.0|cosine|120	0.7741531468910701	0.9122460186710599	120.0	1.0	10.0	0.16857440166493234	0.1608738828202582	0.17704918032786884	42.0	22.47156888900031	cosine	0.5903226592749834
53	6.0	0.30993799195992333	0.1	0.15	0.5438614476385744	5|0.6|cosine|120	0.7741971289733709	0.912904997254256	120.0	0.6	5.0	0.17481789802289283	0.16683217477656406	0.18360655737704917	42.0	16.051396517000057	cosine	0.44266272515657834
54	5.0	0.4252194048933025	0.1	0.15	0.5271804665307795	5|1.0|cosine|30	0.7742567348329055	0.9097199341021417	30.0	1.0	5.0	0.1446409989594173	0.13803376365441908	0.15191256830601094	42.0	19.460048460000053	cosine	0.5489546263011607
55	5.0	0.42456478044248297	0.1	0.15	0.5087738666876954	5|0.6|cosine|60	0.7742585644579975	0.9062053816584293	60.0	0.6	5.0	0.1113423517169615	0.10625620655412116	0.11693989071038251	42.0	15.5637515169999	cosine	0.5484092695110312
56	5.0	0.42456478044248297	0.1	0.15	0.5058978354622137	10|0.6|cosine|90	0.7742585644579975	0.9056562328390996	90.0	0.6	10.0	0.10613943808532779	0.1012909632571996	0.11147540983606558	42.0	17.774380788000144	cosine	0.5484092695110312
57	5.0	0.42456478044248297	0.1	0.15	0.5283308790209722	10|0.6|cosine|30	0.7742585644579975	0.9099395936298736	30.0	0.6	10.0	0.14672216441207075	0.1400198609731877	0.1540983606557377	42.0	17.15084918599996	cosine	0.5484092695110312
58	5.0	0.42456478044248297	0.1	0.15	0.5260300540405867	5|0.6|cosine|30	0.7742585644579975	0.9095002745744096	30.0	0.6	5.0	0.14255983350676377	0.13604766633565044	0.14972677595628414	42.0	15.391373049999856	cosine	0.5484092695110312
59	5.0	0.4242392211511244	0.1	0.15	0.5260300540405867	10|1.0|cosine|30	0.7742594794309453	0.9095002745744096	30.0	1.0	10.0	0.14255983350676377	0.13604766633565044	0.14972677595628414	42.0	21.915421644000162	cosine	0.5481378300420885
60	5.0	0.4242392211511244	0.1	0.15	0.520277991589623	3|0.5|cosine|60	0.7742594794309453	0.9084019769357494	60.0	0.5	3.0	0.13215400624349638	0.12611717974180736	0.13879781420765028	42.0	13.561213362999979	cosine	0.5481378300420885
61	5.0	0.4242392211511244	0.1	0.15	0.5283308790209722	3|0.5|cosine|30	0.7742594794309453	0.9099395936298736	30.0	0.5	3.0	0.14672216441207075	0.1400198609731877	0.1540983606557377	42.0	15.560039886999903	cosine	0.5481378300420885
62	8.0	0.24794539603530752	0.1	0.15	0.5565159850306947	3|1.0|cosine|30	0.7743548817436163	0.9153212520593081	30.0	1.0	3.0	0.19771071800208118	0.18867924528301888	0.20765027322404372	42.0	18.166721412000015	cosine	0.375619046573936
63	4.0	0.47294413399614615	0.1	0.15	0.5122251041582737	5|0.6|cosine|120	0.7745648041379257	0.9068643602416254	120.0	0.6	5.0	0.11758584807492196	0.11221449851042702	0.12349726775956284	44.0	16.266910899999857	cosine	0.587291792978779
64	8.0	0.172638290115953	0.1	0.15	0.5409854164130925	3|0.5|cosine|120	0.7746038921009517	0.9123558484349259	120.0	0.5	3.0	0.16961498439125908	0.1618669314796425	0.17814207650273223	42.0	13.85350174500013	cosine	0.28234868328287577
65	5.0	0.4242909065990135	0.1	0.15	0.5576663975208874	5|0.6|cosine|90	0.7746581317991508	0.9155409115870401	90.0	0.6	5.0	0.19979188345473467	0.1906653426017875	0.2098360655737705	44.0	16.199246770999707	cosine	0.5482808535123188
66	7.0	0.2805954345454079	0.1	0.15	0.5151011353837556	5|0.6|cosine|60	0.7746832406426374	0.9074135090609555	60.0	0.6	5.0	0.12278876170655566	0.11717974180734857	0.12896174863387977	44.0	15.745828688000074	cosine	0.41197190022707686
67	8.0	0.20729815192396014	0.1	0.15	0.5081986604425991	3|0.5|cosine|90	0.7747306262503996	0.9060955518945635	90.0	0.5	3.0	0.11030176899063476	0.10526315789473684	0.11584699453551912	42.0	13.749518349000027	cosine	0.32707845356459697
68	8.0	0.2085848820728093	0.1	0.15	0.5225788165700085	5|0.6|cosine|90	0.7747536532438505	0.9088412959912135	90.0	0.6	5.0	0.1363163371488033	0.1300893743793446	0.1431693989071038	42.0	15.81447339600004	cosine	0.32868009051492497
69	4.0	0.4738790027553877	0.1	0.15	0.5243044353052977	5|0.4|cosine|120	0.7765048441660393	0.9091707852828117	120.0	0.4	5.0	0.13943808532778357	0.13306852035749753	0.146448087431694	44.0	13.958115833000193	cosine	0.5885702092107293
70	4.0	0.4738790027553877	0.1	0.15	0.5289060852660685	5|0.5|cosine|120	0.7765048441660393	0.9100494233937396	120.0	0.5	5.0	0.14776274713839752	0.141012909632572	0.1551912568306011	44.0	15.20034735399986	cosine	0.5885702092107293
71	4.0	0.4738790027553877	0.1	0.15	0.5081986604425991	10|0.6|cosine|120	0.7765048441660393	0.9060955518945635	120.0	0.6	10.0	0.11030176899063476	0.10526315789473684	0.11584699453551912	44.0	17.79257181900084	cosine	0.5885702092107293
72	4.0	0.4738790027553877	0.1	0.15	0.5174019603641411	5|0.3|cosine|120	0.7765048441660393	0.9078528281164195	120.0	0.3	5.0	0.12695109261186263	0.1211519364448858	0.13333333333333333	44.0	12.971435000999918	cosine	0.5885702092107293
73	4.0	0.4738790027553877	0.1	0.15	0.5225788165700085	10|0.4|cosine|120	0.7765048441660393	0.9088412959912135	120.0	0.4	10.0	0.1363163371488033	0.1300893743793446	0.1431693989071038	44.0	15.331116164999912	cosine	0.5885702092107293
74	4.0	0.4738790027553877	0.1	0.15	0.5116498979131774	10|0.5|cosine|120	0.7765048441660393	0.9067545304777596	120.0	0.5	10.0	0.1165452653485952	0.1112214498510427	0.12240437158469945	44.0	16.842857224	cosine	0.5885702092107293
75	4.0	0.4738790027553877	0.1	0.15	0.5179771666092374	10|0.3|cosine|120	0.7765048441660393	0.9079626578802855	120.0	0.3	10.0	0.1279916753381894	0.1221449851042701	0.13442622950819672	44.0	14.304547157000343	cosine	0.5885702092107293
76	5.0	0.42548402097373633	0.1	0.15	0.5260300540405867	10|0.6|cosine|90	0.7765932797786822	0.9095002745744096	90.0	0.6	10.0	0.14255983350676377	0.13604766633565044	0.14972677595628414	44.0	17.735547568000584	cosine	0.5497617019048443
77	5.0	0.42548402097373633	0.1	0.15	0.5289060852660685	10|0.6|cosine|60	0.7765932797786822	0.9100494233937396	60.0	0.6	10.0	0.14776274713839752	0.141012909632572	0.1551912568306011	44.0	17.257683941000323	cosine	0.5497617019048443
78	5.0	0.42548402097373633	0.1	0.15	0.5415606226581888	10|0.4|cosine|60	0.7765932797786822	0.9124656781987919	60.0	0.4	10.0	0.17065556711758587	0.1628599801390268	0.17923497267759564	44.0	14.966678284999944	cosine	0.5497617019048443
79	5.0	0.42548402097373633	0.1	0.15	0.5208531978347194	10|0.6|cosine|30	0.7765932797786822	0.9085118066996156	30.0	0.6	10.0	0.13319458896982309	0.12711022840119166	0.13989071038251366	44.0	16.89981596400048	cosine	0.5497617019048443
80	5.0	0.42548402097373633	0.1	0.15	0.5220036103249122	10|0.4|cosine|30	0.7765932797786822	0.9087314662273477	30.0	0.4	10.0	0.13527575442247658	0.12909632571996027	0.14207650273224043	44.0	14.668537016999835	cosine	0.5497617019048443
81	5.0	0.42548402097373633	0.1	0.15	0.5398350039228998	10|0.4|cosine|90	0.7765932797786822	0.912136188907194	90.0	0.4	10.0	0.16753381893860564	0.15988083416087387	0.17595628415300546	44.0	15.243943117000526	cosine	0.5497617019048443
82	5.0	0.4251512580050856	0.1	0.15	0.5300564977562614	5|0.5|cosine|60	0.7765941192888947	0.9102690829214717	60.0	0.5	5.0	0.149843912591051	0.14299900695134063	0.15737704918032788	44.0	14.726776470999539	cosine	0.5494840637847634
83	5.0	0.4251512580050856	0.1	0.15	0.5197027853445266	5|0.3|cosine|30	0.7765941192888947	0.9082921471718837	30.0	0.3	5.0	0.13111342351716962	0.12512413108242304	0.1377049180327869	44.0	12.266681893999703	cosine	0.5494840637847634
84	5.0	0.4251512580050856	0.1	0.15	0.581825059814935	5|0.5|cosine|90	0.7765941192888947	0.9201537616694123	90.0	0.5	5.0	0.24349635796045785	0.2323733862959285	0.25573770491803277	44.0	14.865858209999715	cosine	0.5494840637847634
85	5.0	0.4251512580050856	0.1	0.15	0.5352333539621288	5|0.4|cosine|30	0.7765941192888947	0.9112575507962659	30.0	0.4	5.0	0.1592091571279917	0.1519364448857994	0.16721311475409836	44.0	13.442126597000424	cosine	0.5494840637847634
86	5.0	0.4251512580050856	0.1	0.15	0.5191275790994302	5|0.4|cosine|60	0.7765941192888947	0.9081823174080175	60.0	0.4	5.0	0.13007284079084286	0.12413108242303873	0.1366120218579235	44.0	13.524370103000365	cosine	0.5494840637847634
87	5.0	0.4251512580050856	0.1	0.15	0.5191275790994302	5|0.3|cosine|60	0.7765941192888947	0.9081823174080175	60.0	0.3	5.0	0.13007284079084286	0.12413108242303873	0.1366120218579235	44.0	12.536935881000318	cosine	0.5494840637847634
88	5.0	0.4251512580050856	0.1	0.15	0.5277556727758759	5|0.3|cosine|90	0.7765941192888947	0.9098297638660077	90.0	0.3	5.0	0.145681581685744	0.13902681231380337	0.15300546448087432	44.0	12.711725379999734	cosine	0.5494840637847634
89	5.0	0.4251512580050856	0.1	0.15	0.5277556727758759	10|0.5|cosine|60	0.7765941192888947	0.9098297638660077	60.0	0.5	10.0	0.145681581685744	0.13902681231380337	0.15300546448087432	44.0	16.176243510999484	cosine	0.5494840637847634
90	5.0	0.4251512580050856	0.1	0.15	0.5289060852660685	5|0.4|cosine|90	0.7765941192888947	0.9100494233937396	90.0	0.4	5.0	0.14776274713839752	0.141012909632572	0.1551912568306011	44.0	13.76154383299945	cosine	0.5494840637847634
91	7.0	0.2838391637391885	0.1	0.15	0.5289060852660685	10|0.5|cosine|90	0.7766410335110308	0.9100494233937396	90.0	0.5	10.0	0.14776274713839752	0.141012909632572	0.1551912568306011	44.0	16.60615569699985	cosine	0.41573834579637536
92	10.0	0.17394990360855864	0.1	0.15	0.538684591432707	10|0.3|cosine|60	0.7767840005057705	0.9119165293794619	60.0	0.3	10.0	0.16545265348595214	0.15789473684210525	0.1737704918032787	44.0	13.829220679000173	cosine	0.28424673071593853
93	10.0	0.17446973182779515	0.1	0.15	0.545011860128767	10|0.3|cosine|90	0.7768122890757027	0.9131246567819878	90.0	0.3	10.0	0.1768990634755463	0.16881827209533268	0.18579234972677597	44.0	14.15165041399996	cosine	0.28494227532409616
94	7.0	0.20925340631776482	0.1	0.15	0.5231540228151048	3|0.5|cosine|120	0.7768206712177871	0.9089511257550796	120.0	0.5	3.0	0.13735691987513007	0.13108242303872888	0.14426229508196722	44.0	13.959088449999854	cosine	0.3296960649379077
95	5.0	0.4248965518853627	0.1	0.15	0.5363837664523216	3|0.5|cosine|30	0.7768580689512223	0.9114772103239979	30.0	0.5	3.0	0.16129032258064518	0.15392254220456802	0.16939890710382513	44.0	15.699213109000084	cosine	0.5493372924531167
96	9.0	0.19477792519563225	0.1	0.15	0.5139507228935629	3|0.5|cosine|60	0.7770507383996638	0.9071938495332236	60.0	0.5	3.0	0.12070759625390218	0.11519364448857994	0.126775956284153	44.0	13.61592917300004	cosine	0.31147945366684304
97	10.0	0.17579020465788223	0.1	0.15	0.5795242348345496	3|0.5|cosine|90	0.7771132370350349	0.9197144426139483	90.0	0.5	3.0	0.2393340270551509	0.22840119165839126	0.25136612021857924	44.0	13.945482670999809	cosine	0.28672138016007237
98	9.0	0.19326307858548536	0.1	0.15	0.5346581477170324	3|0.3|cosine|90	0.7774351563342706	0.9111477210323997	90.0	0.3	3.0	0.15816857440166493	0.1509433962264151	0.16612021857923498	44.0	11.836222361999717	cosine	0.30956996996326014
99	4.0	0.4789147018353543	0.1	0.15	0.5358085602072251	5|0.4|cosine|120	0.7780213912966739	0.9113673805601318	120.0	0.4	5.0	0.1602497398543184	0.1529294935451837	0.16830601092896175	42.0	13.95319927699984	cosine	0.5928795977302495
100	5.0	0.42562501930605134	0.1	0.15	0.5220036103249122	5|0.4|cosine|30	0.7781197130218567	0.9087314662273477	30.0	0.4	5.0	0.13527575442247658	0.12909632571996027	0.14207650273224043	42.0	13.282669149999947	cosine	0.5502615446330847
101	5.0	0.42562501930605134	0.1	0.15	0.5093490729327919	5|0.4|cosine|90	0.7781197130218567	0.9063152114222955	90.0	0.4	5.0	0.11238293444328826	0.10724925521350546	0.1180327868852459	42.0	13.763844070000005	cosine	0.5502615446330847
102	4.0	0.47522567883026584	0.1	0.15	0.5185523728543339	5|1.0|cosine|120	0.7783014068369375	0.9080724876441516	120.0	1.0	5.0	0.12903225806451613	0.12313803376365443	0.1355191256830601	44.0	20.409293007000088	cosine	0.5901249659902926
103	7.0	0.21427086908968584	0.1	0.15	0.511074691668081	3|1.0|cosine|120	0.7783051937628606	0.9066447007138935	120.0	1.0	3.0	0.11550468262226848	0.11022840119165839	0.12131147540983607	44.0	18.82099381399985	cosine	0.3360309330960744
104	5.0	0.4266691269855318	0.1	0.15	0.5260300540405867	5|1.0|cosine|30	0.7783898321673024	0.9095002745744096	30.0	1.0	5.0	0.14255983350676377	0.13604766633565044	0.14972677595628414	44.0	19.825840796999728	cosine	0.5512010970462672
105	5.0	0.4263352699410122	0.1	0.15	0.5185523728543339	3|1.0|cosine|90	0.7783906715792881	0.9080724876441516	90.0	1.0	3.0	0.12903225806451613	0.12313803376365443	0.1355191256830601	44.0	18.405072654999458	cosine	0.5509226383363799
106	5.0	0.426002655236774	0.1	0.15	0.543286241393478	10|1.0|cosine|30	0.7783915110895006	0.9127951674903899	30.0	1.0	10.0	0.17377731529656607	0.16583912611717974	0.1825136612021858	44.0	21.776904172000286	cosine	0.550645062570091
107	7.0	0.2862928273448262	0.1	0.15	0.511074691668081	5|1.0|cosine|90	0.7783918711649972	0.9066447007138935	90.0	1.0	5.0	0.11550468262226848	0.11022840119165839	0.12131147540983607	44.0	20.276176065000072	cosine	0.41861784975394867
108	5.0	0.43494651412917656	0.1	0.15	0.5128003104033702	3|0.3|cosine|90	0.7785493770650705	0.9069741900054916	90.0	0.3	3.0	0.1186264308012487	0.11320754716981132	0.12459016393442623	43.0	11.651579338999909	cosine	0.5581021577232345
