	allow_noise	cluster_n	completeness	f1_macro	f1_macro_LOF	hash	homogeneity	in_f1	in_f1_LOF	min_cluster_size	mix_ratio	model_data_frac	model_desc	model_epochs	model_min_count	model_name	model_path	model_size_params	model_train_data	model_type	n_comps	out_f1	out_f1_LOF	out_prec	out_prec_LOF	out_rec	out_rec_LOF	test_data_contamination	test_data_fraction	test_data_name	test_data_path	test_data_seed	time	umap_metric	v_measure
48	0.0	1.0	1.0	0.47619295415517515	0.6364696530990909	-1|0.4|cosine|250|False	0.0	0.9523859083103503	0.9305875892366833	250.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	-1.0	0.0	0.3423517169614984	0.0	0.32671300893743793	0.0	0.35956284153005463	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	358.6860609499854	cosine	0.0
49	0.0	4.0	0.007172477011182486	0.497269741785768	0.6094349595795612	3|0.15|cosine|500|False	0.01096394343563085	0.9040087863811094	0.9254255903349808	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.09053069719042664	0.2934443288241415	0.08639523336643495	0.2800397219463754	0.09508196721311475	0.3081967213114754	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.43802794002113	cosine	0.008671902206345753
50	0.0	4.0	0.01605129229623936	0.5473126851091525	0.5605424287463692	3|1.0|cosine|500|False	0.018668463005211113	0.9135639758374519	0.9160900604063701	500.0	1.0		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.18106139438085328	0.20499479708636836	0.1727904667328699	0.19563058589870905	0.1901639344262295	0.21530054644808744	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	25.285682354005985	cosine	0.017261236654260416
51	0.0	4.0	0.016248208706420613	0.5237292290602013	0.5944795972070555	3|0.4|cosine|500|False	0.019038473118018776	0.9090609555189456	0.9225700164744647	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.13839750260145683	0.26638917793964617	0.1320754716981132	0.2542204568023833	0.1453551912568306	0.2797814207650273	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	17.890493047976634	cosine	0.01753302201732662
52	0.0	4.0	0.012799916852216854	0.4782879356975876	0.5565159850306947	6|0.15|euclidean|500|False	0.025489882656599794	0.900384404173531	0.9153212520593081	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.05619146722164413	0.19771071800208118	0.05362462760675273	0.18867924528301888	0.05901639344262295	0.20765027322404372	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	12.504967193002813	euclidean	0.01704205207458007
53	0.0	4.0	0.013041720390073099	0.5392597976778033	0.5593920162561765	200|0.15|euclidean|500|False	0.0256569034638711	0.9120263591433279	0.9158704008786381	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.16649323621227885	0.20291363163371487	0.15888778550148958	0.1936444885799404	0.17486338797814208	0.21311475409836064	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	77.70982134400401	euclidean	0.01729312971509198
54	0.0	4.0	0.013404507669507388	0.5001457730112499	0.5691705224228149	6|0.15|cosine|500|False	0.02645771022435887	0.9045579352004393	0.9177375068643602	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.09573361082206036	0.22060353798126953	0.0913604766633565	0.21052631578947367	0.1005464480874317	0.23169398907103825	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	18.2098350150045	cosine	0.017793921079067413
55	0.0	4.0	0.013653082832211316	0.4656333983054673	0.5490383038444417	200|0.15|cosine|500|False	0.026683214086385902	0.8979681493684788	0.9138934651290499	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.03329864724245577	0.18418314255983353	0.031777557100297914	0.17576961271102284	0.034972677595628415	0.19344262295081968	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	74.51570299398736	cosine	0.018063538796645892
56	0.0	4.0	0.013786451598017373	0.5058978354622137	0.5542151600503091	45|0.15|cosine|500|False	0.027158782468060094	0.9056562328390996	0.9148819330038441	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	45.0	0.10613943808532779	0.1935483870967742	0.1012909632571996	0.18470705064548162	0.11147540983606558	0.20327868852459016	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	23.400142987986328	cosine	0.018288977874824145
57	0.0	4.0	0.013479661131363448	0.48173917316816584	0.5726217598933931	3|0.15|euclidean|500|False	0.027212368066416637	0.9010433827567271	0.9183964854475563	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.062434963579604576	0.22684703433922998	0.05958291956305859	0.21648460774577954	0.06557377049180328	0.23825136612021858	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	12.033565950987395	euclidean	0.018028764224775666
58	0.0	4.0	0.014311480316811629	0.4552796858937325	0.5524895413150199	15|0.15|cosine|500|False	0.028214197482783497	0.8959912136188907	0.914552443712246	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.0145681581685744	0.19042663891779396	0.013902681231380337	0.1817279046673287	0.015300546448087432	0.2	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	18.680501609982457	cosine	0.018990264368382935
59	0.0	4.0	0.014421061593950025	0.520277991589623	0.561692841236562	45|0.15|euclidean|500|False	0.0284768684844791	0.9084019769357494	0.9163097199341022	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	45.0	0.13215400624349638	0.20707596253902186	0.12611717974180736	0.19761668321747766	0.13879781420765028	0.2174863387978142	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	18.713503628998296	euclidean	0.01914622331038708
60	0.0	4.0	0.01471634279326178	0.4811639669230695	0.5404102101679962	15|0.15|euclidean|500|False	0.02899063256458813	0.9009335529928612	0.9122460186710599	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.06139438085327783	0.16857440166493234	0.05858987090367428	0.1608738828202582	0.06448087431693988	0.17704918032786884	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	13.68594911499531	euclidean	0.019522562845902883
61	0.0	4.0	0.01487634183272936	0.5220036103249122	0.5824002660600315	200|0.15|euclidean|500|False	0.029230712084132686	0.9087314662273477	0.9202635914332784	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.13527575442247658	0.2445369406867846	0.12909632571996027	0.2333664349553128	0.14207650273224043	0.2568306010928962	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	78.66231969100772	euclidean	0.019717756066741508
62	0.0	4.0	0.015367636538237585	0.4805887606779731	0.5645688724620439	6|0.15|cosine|500|False	0.03042227593546809	0.9008237232289952	0.9168588687534323	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.06035379812695109	0.21227887617065558	0.05759682224428997	0.2025819265143992	0.0633879781420765	0.22295081967213115	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	16.68941735898261	cosine	0.02042015168780733
63	0.0	4.0	0.015456236707620337	0.4869160293740332	0.5841258847953206	3|0.4|euclidean|500|False	0.0304618937442924	0.9020318506315211	0.9205930807248763	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.07180020811654525	0.24765868886576484	0.06852035749751738	0.23634558093346575	0.07540983606557378	0.26010928961748636	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	13.775016134983161	euclidean	0.020507204262910056
64	0.0	4.0	0.015598573721821406	0.5047474229720208	0.5611176349914656	45|0.15|euclidean|500|False	0.030747021642760827	0.9054365733113673	0.9161998901702362	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	45.0	0.10405827263267428	0.2060353798126951	0.09930486593843098	0.19662363455809334	0.1092896174863388	0.21639344262295082	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	23.173078660998726	euclidean	0.020697098830995516
65	0.0	4.0	0.015517423785043115	0.534082941471936	0.5720465536482968	200|0.3|euclidean|500|False	0.03083516522203268	0.9110378912685339	0.9182866556836904	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.1571279916753382	0.22580645161290322	0.1499503475670308	0.21549155908639522	0.1650273224043716	0.2371584699453552	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	72.40712629799964	euclidean	0.020645333366775397
66	0.0	4.0	0.015675629373473166	0.49496891680538246	0.5645688724620439	45|0.15|cosine|500|False	0.03088039044545118	0.9035694673256452	0.9168588687534323	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	45.0	0.08636836628511965	0.21227887617065558	0.08242303872889771	0.2025819265143992	0.0907103825136612	0.22295081967213115	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	25.075938911002595	cosine	0.020795143460020066
67	0.0	4.0	0.01563420347687649	0.4610317483446963	0.5703209349130076	15|0.15|cosine|500|False	0.03088616373116164	0.8970895112575508	0.9179571663920922	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.024973985431841834	0.222684703433923	0.023833167825223437	0.21251241310824232	0.02622950819672131	0.23387978142076501	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	18.86901091900654	cosine	0.020759963748079282
68	0.0	4.0	0.015960075968336998	0.4805887606779731	0.563418459971851	3|0.15|cosine|500|False	0.031331538852204674	0.9008237232289952	0.9166392092257001	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.06035379812695109	0.21019771071800206	0.05759682224428997	0.2005958291956306	0.0633879781420765	0.22076502732240438	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	16.49248129100306	cosine	0.021147670350596046
69	0.0	4.0	0.016097974580794483	0.5536399538052128	0.5674449036875259	200|0.15|cosine|500|False	0.03156846002038761	0.914772103239978	0.9174080175727624	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.19250780437044746	0.2174817898022893	0.18371400198609733	0.20754716981132076	0.20218579234972678	0.2284153005464481	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	74.88980716498918	cosine	0.021322688437470164
70	0.0	4.0	0.016001569656141242	0.46735901704075644	0.5927539784717663	3|0.3|cosine|500|False	0.031874771621302235	0.8982976386600768	0.9222405271828665	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.036420395421436	0.26326742976066597	0.03475670307845084	0.2512413108242304	0.03825136612021858	0.27650273224043714	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	17.97227572099655	cosine	0.021306823569334266
71	0.0	4.0	0.016232870495075494	0.483464791903455	0.5645688724620439	15|0.15|euclidean|500|False	0.03200209927427997	0.9013728720483252	0.9168588687534323	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.06555671175858481	0.21227887617065558	0.06256206554121152	0.2025819265143992	0.06885245901639345	0.22295081967213115	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	14.196755434997613	euclidean	0.02153980548029595
72	0.0	4.0	0.016240585112075333	0.49381850431518975	0.563418459971851	6|0.15|euclidean|500|False	0.03205553723892322	0.9033498077979133	0.9166392092257001	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.08428720083246617	0.21019771071800206	0.0804369414101291	0.2005958291956306	0.08852459016393442	0.22076502732240438	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	11.505440895998618	euclidean	0.021558694797834805
73	0.0	4.0	0.016510205540425822	0.497269741785768	0.5335077352268396	3|0.15|cosine|500|False	0.03248043486975884	0.9040087863811094	0.9109280615046677	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.09053069719042664	0.15608740894901144	0.08639523336643495	0.14895729890764647	0.09508196721311475	0.16393442622950818	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	16.054155810998054	cosine	0.021892290088563516
74	0.0	4.0	0.01668676818583802	0.550763922579731	0.5611176349914656	200|0.3|cosine|500|False	0.03327275096506363	0.914222954420648	0.9161998901702362	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.18730489073881373	0.2060353798126951	0.17874875868917578	0.19662363455809334	0.19672131147540983	0.21639344262295082	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	76.89999042701675	cosine	0.02222658230885374
75	0.0	4.0	0.017117559722118765	0.45355406715844343	0.5806746473247424	3|0.15|euclidean|500|False	0.03352149509771728	0.8956617243272927	0.9199341021416804	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.011446409989594173	0.24141519250780435	0.010923535253227408	0.23038728897715988	0.012021857923497269	0.253551912568306	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	11.370648103998974	euclidean	0.022662594961591537
76	0.0	4.0	0.01725890240867554	0.46275736707998544	0.570896141158104	3|0.3|euclidean|500|False	0.033891616496367696	0.8974190005491488	0.9180669961559583	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.028095733610822064	0.22372528616024973	0.026812313803376366	0.2135054617676266	0.029508196721311476	0.23497267759562843	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	12.176183575997129	euclidean	0.02287101339749639
77	0.0	4.0	0.017624947986483706	0.5179771666092374	0.5835506785502242	3|1.0|euclidean|500|False	0.03398016008310044	0.9079626578802855	0.9204832509610105	500.0	1.0		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.1279916753381894	0.24661810613943808	0.1221449851042701	0.23535253227408143	0.13442622950819672	0.25901639344262295	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	20.42141874198569	euclidean	0.023210824526497743
78	0.0	4.0	0.017156894600053492	0.48634082312893684	0.561692841236562	200|0.15|euclidean|500|False	0.0342585247808876	0.9019220208676552	0.9163097199341022	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.07075962539021853	0.20707596253902186	0.06752730883813307	0.19761668321747766	0.07431693989071038	0.2174863387978142	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	77.59537091798848	euclidean	0.02286356528434295
79	0.0	4.0	0.017684588240882378	0.5081986604425991	0.5542151600503091	6|1.0|euclidean|500|False	0.03452997879788503	0.9060955518945635	0.9148819330038441	500.0	1.0		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.11030176899063476	0.1935483870967742	0.10526315789473684	0.18470705064548162	0.11584699453551912	0.20327868852459016	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	21.836630036996212	euclidean	0.02338996535405958
80	0.0	4.0	0.017538436741054243	0.4828895856583586	0.5622680474816584	3|0.4|cosine|500|False	0.03471456739208176	0.9012630422844592	0.9164195496979681	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.06451612903225806	0.20811654526534856	0.06156901688182721	0.19860973187686196	0.06775956284153005	0.2185792349726776	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	19.44756916401093	cosine	0.023303511608550664
81	0.0	4.0	0.01776850614024431	0.5151011353837556	0.5772234098541641	3|0.3|cosine|500|False	0.034849743440381185	0.9074135090609555	0.9192751235584843	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.12278876170655566	0.23517169614984393	0.11717974180734857	0.22442899702085403	0.12896174863387977	0.24699453551912567	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	16.66157664899947	cosine	0.023536620288271887
82	0.0	4.0	0.0178126394903044	0.5271804665307795	0.5760729973639713	6|0.3|cosine|500|False	0.03523139000463275	0.9097199341021417	0.9190554640307523	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.1446409989594173	0.2330905306971904	0.13803376365441908	0.2224428997020854	0.15191256830601094	0.2448087431693989	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	18.84187548101181	cosine	0.023662005125562175
83	0.0	4.0	0.017846415211968246	0.5266052602856831	0.5749225848737787	45|0.4|euclidean|500|False	0.03559008381785962	0.9096101043382757	0.9188358045030203	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	45.0	0.1436004162330905	0.23100936524453697	0.13704071499503476	0.22045680238331677	0.15081967213114755	0.24262295081967214	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	23.936599125998328	euclidean	0.023772343801480546
84	0.0	4.0	0.017978787190194787	0.497269741785768	0.5611176349914656	15|0.3|cosine|500|False	0.03564866818886257	0.9040087863811094	0.9161998901702362	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.09053069719042664	0.2060353798126951	0.08639523336643495	0.19662363455809334	0.09508196721311475	0.21639344262295082	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	21.053519668988883	cosine	0.023902675017905824
85	0.0	4.0	0.018138452811691536	0.5208531978347194	0.5657192849522367	200|0.4|euclidean|500|False	0.036012276163995334	0.9085118066996156	0.9170785282811642	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.13319458896982309	0.21436004162330907	0.12711022840119166	0.20456802383316783	0.13989071038251366	0.22513661202185792	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	78.61795857999823	euclidean	0.024125509820394717
86	0.0	4.0	0.01819344457777647	0.543286241393478	0.5858515035306098	200|0.4|cosine|500|False	0.03606378285911143	0.9127951674903899	0.9209225700164745	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.17377731529656607	0.25078043704474506	0.16583912611717974	0.23932472691161866	0.1825136612021858	0.2633879781420765	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	80.19942158201593	cosine	0.024185697121196024
87	0.0	4.0	0.018214273104515913	0.5053226292171172	0.5628432537267548	200|0.3|euclidean|500|False	0.03609980374614444	0.9055464030752334	0.9165293794618342	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.10509885535900103	0.20915712799167532	0.1002979145978153	0.19960278053624628	0.11038251366120219	0.21967213114754097	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	80.43610324998735	euclidean	0.024212201424673837
88	0.0	4.0	0.018403415105931343	0.5030218042367317	0.5668696974424293	200|1.0|euclidean|500|False	0.036111567984071766	0.9051070840197694	0.9172981878088962	500.0	1.0		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.10093652445369407	0.21644120707596254	0.09632571996027806	0.20655412115193644	0.10601092896174863	0.2273224043715847	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	105.81488608798827	euclidean	0.02438141362493799
89	0.0	4.0	0.01824436460744004	0.5283308790209722	0.570896141158104	6|0.4|cosine|500|False	0.036326826736285345	0.9099395936298736	0.9180669961559583	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.14672216441207075	0.22372528616024973	0.1400198609731877	0.2135054617676266	0.1540983606557377	0.23497267759562843	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	20.165653804986505	cosine	0.024289734407064407
90	0.0	4.0	0.018374679804762355	0.5047474229720208	0.5703209349130076	6|0.3|euclidean|500|False	0.03646543214726734	0.9054365733113673	0.9179571663920922	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.10405827263267428	0.222684703433923	0.09930486593843098	0.21251241310824232	0.1092896174863388	0.23387978142076501	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	13.117338829993969	euclidean	0.024436151415388428
91	0.0	4.0	0.01831439997849818	0.5639936662169475	0.5588168100110802	15|0.3|euclidean|500|False	0.036492265578100515	0.9167490389895662	0.9157605711147722	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.21123829344432882	0.20187304890738814	0.2015888778550149	0.1926514399205561	0.22185792349726777	0.21202185792349726	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	16.0963184919965	euclidean	0.024388783412803223
92	0.0	4.0	0.01831441483869313	0.49496891680538246	0.581825059814935	3|0.3|euclidean|500|False	0.036793609525747215	0.9035694673256452	0.9201537616694123	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	3.0	0.08636836628511965	0.24349635796045785	0.08242303872889771	0.2323733862959285	0.0907103825136612	0.25573770491803277	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	12.258448742999462	euclidean	0.024455728037394292
93	0.0	4.0	0.018626831303174322	0.4851904106387441	0.5685953161777185	6|0.3|cosine|500|False	0.036901299878670864	0.9017023613399231	0.9176276771004943	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.06867845993756504	0.21956295525494277	0.06554121151936444	0.20953326713008938	0.07213114754098361	0.23060109289617486	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	18.14534073098912	cosine	0.024756975359278014
94	0.0	4.0	0.018711101570876507	0.5277556727758759	0.5685953161777185	15|0.4|cosine|500|False	0.037181423696137667	0.9098297638660077	0.9176276771004943	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.145681581685744	0.21956295525494277	0.13902681231380337	0.20953326713008938	0.15300546448087432	0.23060109289617486	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	22.211620369023876	cosine	0.02489439838349217
95	0.0	4.0	0.018684101658015314	0.5156763416288519	0.5703209349130076	15|0.4|euclidean|500|False	0.03722361577146432	0.9075233388248214	0.9179571663920922	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.12382934443288242	0.222684703433923	0.11817279046673287	0.21251241310824232	0.13005464480874318	0.23387978142076501	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	17.2247129130119	euclidean	0.02487992188306425
96	0.0	4.0	0.01854754090967341	0.5220036103249122	0.5547903662954055	6|0.15|euclidean|500|False	0.037332904812924825	0.9087314662273477	0.91499176276771	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	6.0	0.13527575442247658	0.19458896982310095	0.12909632571996027	0.18570009930486595	0.14207650273224043	0.20437158469945355	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	11.294718168996042	euclidean	0.024782679176613805
97	0.0	4.0	0.018894514913312746	0.5611176349914656	0.570896141158104	45|0.3|euclidean|500|False	0.03758908529674512	0.9161998901702362	0.9180669961559583	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	45.0	0.2060353798126951	0.22372528616024973	0.19662363455809334	0.2135054617676266	0.21639344262295082	0.23497267759562843	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	21.801568055991083	euclidean	0.02514809714946844
98	0.0	4.0	0.018862775534995685	0.5685953161777185	0.5645688724620439	45|0.3|cosine|500|False	0.03771239348417374	0.9176276771004943	0.9168588687534323	500.0	0.3		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	45.0	0.21956295525494277	0.21227887617065558	0.20953326713008938	0.2025819265143992	0.23060109289617486	0.22295081967213115	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	26.29466598998988	cosine	0.02514744279202673
99	0.0	4.0	0.019157852553655996	0.5012961855014426	0.5760729973639713	15|0.4|euclidean|500|False	0.03795329708029	0.9047775947281713	0.9190554640307523	500.0	0.4		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	15.0	0.09781477627471384	0.2330905306971904	0.09334657398212512	0.2224428997020854	0.10273224043715846	0.2448087431693989	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	16.76347902798443	euclidean	0.02546275723916155
100	0.0	4.0	0.018996818235565593	0.49842015427596076	0.5777986160992605	200|0.15|cosine|500|False	0.03799100631829931	0.9042284459088413	0.9193849533223504	500.0	0.15		allenai/longformer-large-4096			allenai/longformer-large-4096		435.0	EN_lower	transformer	200.0	0.09261186264308013	0.23621227887617063	0.08838133068520357	0.22542204568023833	0.09726775956284153	0.24808743169398906	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	88.44654221500969	cosine	0.025328506475371673
