	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
30	3.0	1.0	0.1	0.015	0.6315018315018315	5|0.5|cosine|90	0.0	0.9296703296703297	90.0	0.5	5.0	0.33333333333333337	0.31683168316831684	0.3516483516483517	42.0	3.4570552299992414	cosine	0.0
31	3.0	1.0	0.1	0.015	0.608470695970696	5|0.5|cosine|60	0.0	0.9252747252747253	60.0	0.5	5.0	0.2916666666666667	0.27722772277227725	0.3076923076923077	42.0	3.347985187998347	cosine	0.0
32	3.0	1.0	0.1	0.015	0.6199862637362638	3|0.3|cosine|60	0.0	0.9274725274725275	60.0	0.3	3.0	0.3125	0.297029702970297	0.32967032967032966	42.0	2.8466094019986485	cosine	0.0
33	3.0	1.0	0.1	0.015	0.6775641025641026	3|0.3|cosine|90	0.0	0.9384615384615385	90.0	0.3	3.0	0.4166666666666667	0.39603960396039606	0.43956043956043955	42.0	2.724209276999318	cosine	0.0
34	1.0	1.0	0.1	0.015	0.47631441957313897	3|0.3|cosine|120	0.0	0.9526288391462779	120.0	0.3	3.0	0.0	0.0	0.0	42.0	2.8050341029993433	cosine	0.0
35	3.0	1.0	0.1	0.015	0.5105883699633699	3|0.4|cosine|30	0.0	0.9065934065934065	30.0	0.4	3.0	0.11458333333333334	0.10891089108910891	0.12087912087912088	42.0	2.9313674650002213	cosine	0.0
36	3.0	1.0	0.1	0.015	0.608470695970696	3|0.4|cosine|60	0.0	0.9252747252747253	60.0	0.4	3.0	0.2916666666666667	0.27722772277227725	0.3076923076923077	42.0	3.057700985998963	cosine	0.0
37	3.0	1.0	0.1	0.015	0.706353021978022	3|0.4|cosine|90	0.0	0.9439560439560439	90.0	0.4	3.0	0.46875	0.44554455445544555	0.4945054945054945	42.0	2.9726758699998754	cosine	0.0
38	1.0	1.0	0.1	0.015	0.47631441957313897	3|0.4|cosine|120	0.0	0.9526288391462779	120.0	0.4	3.0	0.0	0.0	0.0	42.0	2.9242143869996653	cosine	0.0
39	3.0	1.0	0.1	0.015	0.49331501831501834	3|0.5|cosine|30	0.0	0.9032967032967033	30.0	0.5	3.0	0.08333333333333334	0.07920792079207921	0.08791208791208792	42.0	3.3016596259985818	cosine	0.0
40	3.0	1.0	0.1	0.015	0.608470695970696	3|0.5|cosine|60	0.0	0.9252747252747253	60.0	0.5	3.0	0.2916666666666667	0.27722772277227725	0.3076923076923077	42.0	3.199842152000201	cosine	0.0
41	3.0	1.0	0.1	0.015	0.700595238095238	3|0.5|cosine|90	0.0	0.9428571428571428	90.0	0.5	3.0	0.45833333333333337	0.43564356435643564	0.4835164835164835	42.0	3.30535250200046	cosine	0.0
42	1.0	1.0	0.1	0.015	0.47631441957313897	3|0.5|cosine|120	0.0	0.9526288391462779	120.0	0.5	3.0	0.0	0.0	0.0	42.0	3.1904055279992463	cosine	0.0
43	3.0	1.0	0.1	0.015	0.5154718865949957	3|0.6|cosine|30	0.0	0.911378555798687	30.0	0.6	3.0	0.11956521739130435	0.11827956989247312	0.12087912087912088	42.0	3.421524730998499	cosine	0.0
44	3.0	1.0	0.1	0.015	0.6142284798534798	3|0.6|cosine|60	0.0	0.9263736263736264	60.0	0.6	3.0	0.3020833333333333	0.2871287128712871	0.31868131868131866	42.0	3.5517909830014105	cosine	0.0
45	3.0	1.0	0.1	0.015	0.6833218864468865	3|0.3|cosine|30	0.0	0.9395604395604397	30.0	0.3	3.0	0.4270833333333333	0.40594059405940597	0.45054945054945056	43.0	2.702757073999237	cosine	0.0
46	3.0	1.0	0.1	0.015	0.6948374542124542	3|0.6|cosine|90	0.0	0.9417582417582417	90.0	0.6	3.0	0.44791666666666663	0.42574257425742573	0.4725274725274725	42.0	3.462579305998588	cosine	0.0
47	3.0	1.0	0.1	0.015	0.5048305860805861	3|1.0|cosine|30	0.0	0.9054945054945055	30.0	1.0	3.0	0.10416666666666667	0.09900990099009901	0.10989010989010989	42.0	4.458012650000455	cosine	0.0
48	3.0	1.0	0.1	0.015	0.5796817765567766	3|1.0|cosine|60	0.0	0.9197802197802198	60.0	1.0	3.0	0.23958333333333337	0.22772277227722773	0.25274725274725274	42.0	4.4595548560009775	cosine	0.0
49	3.0	1.0	0.1	0.015	0.6315018315018315	3|1.0|cosine|90	0.0	0.9296703296703297	90.0	1.0	3.0	0.33333333333333337	0.31683168316831684	0.3516483516483517	42.0	4.558253290000721	cosine	0.0
50	1.0	1.0	0.1	0.015	0.47631441957313897	3|1.0|cosine|120	0.0	0.9526288391462779	120.0	1.0	3.0	0.0	0.0	0.0	42.0	4.42220037900006	cosine	0.0
