	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
52	3.0	1.0	0.1	0.15	0.6606283153931386	10|0.6|cosine|90	0.0	0.9352004393190555	90.0	0.6	10.0	0.38605619146722164	0.3684210526315789	0.4054644808743169	42.0	18.25499903599848	cosine	0.0
53	3.0	1.0	0.1	0.15	0.6508498092265003	10|1.0|cosine|120	0.0	0.9333333333333333	120.0	1.0	10.0	0.36836628511966707	0.3515392254220457	0.38688524590163936	44.0	23.368844591997913	cosine	0.0
54	3.0	1.0	0.1	0.15	0.6404960968147655	5|1.0|cosine|120	0.0	0.9313563975837452	120.0	1.0	5.0	0.34963579604578565	0.3336643495531281	0.36721311475409835	42.0	21.096126484997512	cosine	0.0
55	3.0	1.0	0.1	0.15	0.6197886719912958	10|0.5|cosine|120	0.0	0.9274025260845689	120.0	0.5	10.0	0.31217481789802287	0.29791459781529295	0.32786885245901637	42.0	17.265773284001625	cosine	0.0
56	2.0	1.0	0.1	0.15	0.6715572340499696	5|1.0|cosine|60	0.0	0.9372872048325095	60.0	1.0	5.0	0.40582726326742974	0.3872889771598808	0.4262295081967213	42.0	20.727958873001626	cosine	0.0
57	3.0	1.0	0.1	0.15	0.6450977467755364	10|0.5|cosine|90	0.0	0.9322350356946733	90.0	0.5	10.0	0.35796045785639957	0.3416087388282026	0.37595628415300547	42.0	17.159036623001157	cosine	0.0
58	3.0	1.0	0.1	0.15	0.5829754723051278	3|1.0|cosine|90	0.0	0.9203734211971443	90.0	1.0	3.0	0.24557752341311131	0.23435948361469713	0.25792349726775954	42.0	19.41996962000121	cosine	0.0
59	2.0	1.0	0.1	0.15	0.529481291511165	5|1.0|cosine|30	0.0	0.9101592531576056	30.0	1.0	5.0	0.14880332986472425	0.1420059582919563	0.15628415300546447	42.0	20.638451427999826	cosine	0.0
60	3.0	1.0	0.1	0.15	0.6192134657461995	5|0.6|cosine|120	0.0	0.9272926963207029	120.0	0.6	5.0	0.31113423517169614	0.2969215491559086	0.326775956284153	42.0	16.813936980004655	cosine	0.0
61	3.0	1.0	0.1	0.15	0.626115940687356	10|0.3|cosine|90	0.0	0.928610653487095	90.0	0.3	10.0	0.32362122788761705	0.30883813306852037	0.33989071038251367	42.0	14.414413451995642	cosine	0.0
62	3.0	1.0	0.1	0.15	0.5622680474816584	3|1.0|cosine|120	0.0	0.9164195496979681	120.0	1.0	3.0	0.20811654526534856	0.19860973187686196	0.2185792349726776	42.0	19.60763239499647	cosine	0.0
