	as_numpy	contamination	dim_reduce_time	dim_reducer	distance	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	embedding_dims	f1_macro	fraction	in_f1	k	kwargs	metric	model	model_name	model_path	model_train_data	model_type	n_components	n_epochs_without_progress	name	out_f1	out_prec	out_rec	seed	set_op_mix_ratio	time
15	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9419278164951308	0.15	0.990238611713666	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.8936170212765957	0.972972972972973	0.8262295081967214	43.0	1.0	12.449765197001398
16	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9061574041035338	0.15	0.9848132735232125	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.8275015346838551	0.9439775910364145	0.7366120218579235	43.0	1.0	3.755903882003622
17	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9336152915639455	0.15	0.9890062279989169	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.8782243551289742	0.973404255319149	0.8	43.0	1.0	25.415943326996057
18	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.8971705696228054	0.15	0.9824599511267988	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.8118811881188118	0.8690773067331671	0.7617486338797814	43.0	1.0	19.320444602999487
19	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9621760211549056	0.15	0.9933565671966892	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.9309954751131221	0.9648300117233294	0.8994535519125683	43.0	1.0	5.528522513995995
20	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9265938693765925	0.15	0.9879309411701035	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.8652567975830816	0.9675675675675676	0.7825136612021858	43.0	1.0	35.35054631299863
21	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9554873698415646	0.15	0.9923365400293495	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.9186381996537797	0.9731051344743277	0.8699453551912568	43.0	1.0	47.18008846900193
22	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.45280289121323397	0.15	0.8971491228070176	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.008456659619450317	0.008188331627430911	0.008743169398907104	43.0	1.0	8.41280475599342
23	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9628340770087082	0.15	0.9934647641869079	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.9322033898305084	0.9649122807017544	0.9016393442622951	43.0	1.0	80.64403288898757
24	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9633411799679221	0.15	0.9935757839721254	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	25.0	UMAP	0.9331065759637188	0.9693757361601885	0.8994535519125683	43.0	1.0	70.98507324299135
25	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9618074107846148	0.15	0.9933032068383514	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	25.0	UMAP	0.9303116147308782	0.9658823529411765	0.8972677595628415	43.0	1.0	11.877092345996061
26	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9616896497062777	0.15	0.9933053937843574	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	25.0	UMAP	0.9300739056281978	0.9691943127962085	0.8939890710382513	43.0	1.0	128.6553293270117
27	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.8851789194852233	0.15	0.980334637114298	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	50.0	UMAP	0.7900232018561485	0.8417799752781211	0.7442622950819672	43.0	1.0	125.2404943970032
28	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9125239187455356	0.15	0.986017383793122	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	50.0	UMAP	0.8390304536979492	0.9726224783861671	0.7377049180327869	43.0	1.0	20.82720350800082
29	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9620018920517713	0.15	0.99329955875143	15.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	50.0	UMAP	0.9307042253521127	0.9604651162790697	0.9027322404371585	43.0	1.0	246.59834902000148
30	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.962681591723168	0.15	0.9934676102340773	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.9318955732122588	0.9693034238488784	0.8972677595628415	43.0	1.0	13.095249788006186
31	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9223612722714825	0.15	0.9874047245797071	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.8573178199632578	0.9749303621169917	0.7650273224043715	43.0	1.0	4.498617748991819
32	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9524222042065843	0.15	0.991851368970013	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.9129930394431556	0.9728059332509271	0.8601092896174863	43.0	1.0	23.648349476003204
33	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9621373089695384	0.15	0.9933572906457584	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.9309173272933183	0.9659224441833137	0.898360655737705	43.0	1.0	21.058389742989675
34	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9623299890651166	0.15	0.9933536718239269	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.9313063063063063	0.9605110336817654	0.9038251366120219	43.0	1.0	5.314436322005349
35	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.44842236104218286	0.15	0.8937503435387236	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.0030943785456420832	0.0029296875	0.003278688524590164	43.0	1.0	37.94679939500929
36	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9621760211549056	0.15	0.9933565671966892	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.9309954751131221	0.9648300117233294	0.8994535519125683	43.0	1.0	46.20460597699275
37	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.8926111305945483	0.15	0.9821196358907672	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.8031026252983293	0.8843626806833115	0.7355191256830601	43.0	1.0	9.262195391987916
38	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.8548778267262687	0.15	0.9743952930921769	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.7353603603603603	0.7584204413472706	0.7136612021857923	43.0	1.0	85.59508313900733
39	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9464949988119882	0.15	0.9909372117002225	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	25.0	UMAP	0.9020527859237537	0.9734177215189873	0.8404371584699454	43.0	1.0	69.66965128900483
40	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9394418109206599	0.15	0.9898628503279666	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	25.0	UMAP	0.8890207715133531	0.9727272727272728	0.8185792349726776	43.0	1.0	12.354274236990022
41	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9422814204477546	0.15	0.990292315201475	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	25.0	UMAP	0.8942705256940343	0.9730077120822622	0.8273224043715847	43.0	1.0	134.9440516869945
42	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.962098508102428	0.15	0.9933580139372823	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	50.0	UMAP	0.9308390022675738	0.967020023557126	0.8972677595628415	43.0	1.0	127.85214358499798
43	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9615952129089984	0.15	0.9932469229931381	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	50.0	UMAP	0.9299435028248587	0.9625730994152046	0.8994535519125683	43.0	1.0	22.31300758299767
44	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.941573828994356	0.15	0.9901849140502142	50.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	50.0	UMAP	0.892962743938498	0.9729381443298969	0.825136612021858	43.0	1.0	247.64799492899328
45	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.959946904580568	0.15	0.993036666303993	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.9268571428571428	0.9712574850299401	0.8863387978142077	43.0	1.0	14.799635762989055
46	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9319355536809026	0.15	0.9887956698240866	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.8750754375377188	0.977088948787062	0.7923497267759563	43.0	1.0	5.933039631010615
47	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9610667171811764	0.15	0.9931965383987372	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	2.0	UMAP	0.9289368959636157	0.9680094786729858	0.892896174863388	43.0	1.0	22.814411398998345
48	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9380127070007538	0.15	0.9896482575470162	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.8863771564544914	0.9725848563968669	0.8142076502732241	43.0	1.0	20.708293250005227
49	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9360787840773015	0.15	0.989382448537378	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.882775119617225	0.9749009247027741	0.8065573770491803	43.0	1.0	7.368734714997117
50	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.961555955927937	0.15	0.9932476584622087	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	5.0	UMAP	0.9298642533936652	0.9636576787807737	0.898360655737705	43.0	1.0	36.81092277599964
51	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.8516251831056554	0.15	0.9737329700272479	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.7295173961840627	0.7497116493656286	0.7103825136612022	43.0	1.0	49.62274011099362
52	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9621760211549056	0.15	0.9933565671966892	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.9309954751131221	0.9648300117233294	0.8994535519125683	43.0	1.0	10.398859416993218
53	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9618464849493644	0.15	0.9933024775387966	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	hinton	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	15.0	UMAP	0.9303904923599321	0.9647887323943662	0.898360655737705	43.0	1.0	85.3341373430012
54	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9329588233611793	0.15	0.9889574537187398	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	25.0	UMAP	0.8769601930036188	0.9784656796769852	0.7945355191256831	43.0	1.0	72.14141304399527
55	0.0	0.1	22.684052416007034	<class 'umap.umap_.UMAP'>	pn	0.5	15.0	30.0	1.0	0.9602392607558373	0.15	0.9930914431812	150.0	{'n_components': [8, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	szubert	allnews_05_15_30	/home/philipp/projects/dad4td/models/all_news_05_30_30/all_news.bin	all_news	doc2vec	8.0	25.0	UMAP	0.9273870783304746	0.9724220623501199	0.8863387978142077	43.0	1.0	13.843914558994584
