	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
19	4.0	0.007099761960722945	0.1	0.15	0.488066441864226	100|0.0|cosine|90	0.009940533110390478	0.9022515101592532	90.0	0.0	100.0	0.07388137356919876	0.070506454816286	0.07759562841530054	43.0	71.39285053599451	cosine	0.008283356426860958
20	4.0	0.0175502932114017	0.1	0.15	0.49036726684461146	350|0.0|cosine|30	0.032828466449727485	0.9026908292147172	30.0	0.0	350.0	0.07804370447450572	0.07447864945382324	0.08196721311475409	43.0	228.70738641099888	cosine	0.022872703327705027
21	4.0	0.11770959682516723	0.1	0.15	0.4472267984623833	350|0.0|cosine|90	0.1728856709282797	0.8944535969247666	90.0	0.0	350.0	0.0	0.0	0.0	42.0	212.75905975799833	cosine	0.1400594220211623
22	4.0	0.11663803595792038	0.1	0.15	0.4472267984623833	350|0.0|cosine|30	0.17670114127889366	0.8944535969247666	30.0	0.0	350.0	0.0	0.0	0.0	42.0	211.34777889799443	cosine	0.14052043279343193
23	13.0	0.032740163389863436	0.1	0.15	0.488066441864226	100|0.0|cosine|30	0.2124616353462097	0.9022515101592532	30.0	0.0	100.0	0.07388137356919876	0.070506454816286	0.07759562841530054	43.0	69.62850465699739	cosine	0.05673717477741444
24	9.0	0.04316898730186072	0.1	0.15	0.488066441864226	50|0.0|cosine|90	0.2213196448516797	0.9022515101592532	90.0	0.0	50.0	0.07388137356919876	0.070506454816286	0.07759562841530054	43.0	34.24638364400016	cosine	0.07224616695592521
25	5.0	0.18889955611280537	0.1	0.15	0.545011860128767	25|1.0|cosine|30	0.23745181221964137	0.9131246567819878	30.0	1.0	25.0	0.1768990634755463	0.16881827209533268	0.18579234972677597	44.0	28.95233921700128	cosine	0.21041115501473523
26	5.0	0.18889955611280537	0.1	0.15	0.5639936662169475	350|0.5|cosine|90	0.23745181221964137	0.9167490389895662	90.0	0.5	350.0	0.21123829344432882	0.2015888778550149	0.22185792349726777	44.0	141.7743710520008	cosine	0.21041115501473523
27	5.0	0.18889955611280537	0.1	0.15	0.5680201099326221	350|0.5|cosine|30	0.23745181221964137	0.9175178473366282	30.0	0.5	350.0	0.21852237252861603	0.20854021847070506	0.22950819672131148	44.0	131.73044213099638	cosine	0.21041115501473523
28	5.0	0.18889955611280537	0.1	0.15	0.5289060852660685	100|1.0|cosine|90	0.23745181221964137	0.9100494233937396	90.0	1.0	100.0	0.14776274713839752	0.141012909632572	0.1551912568306011	44.0	55.465713467005116	cosine	0.21041115501473523
29	5.0	0.18889955611280537	0.1	0.15	0.5237292290602013	100|1.0|cosine|30	0.23745181221964137	0.9090609555189456	30.0	1.0	100.0	0.13839750260145683	0.1320754716981132	0.1453551912568306	44.0	53.32169671000156	cosine	0.21041115501473523
30	5.0	0.18889955611280537	0.1	0.15	0.5329325289817433	100|0.5|cosine|90	0.23745181221964137	0.9108182317408018	90.0	0.5	100.0	0.15504682622268467	0.14796425024826215	0.1628415300546448	44.0	43.9865612020003	cosine	0.21041115501473523
31	5.0	0.18889955611280537	0.1	0.15	0.5651440787071402	350|1.0|cosine|30	0.23745181221964137	0.9169686985172982	30.0	1.0	350.0	0.2133194588969823	0.2035749751737835	0.22404371584699453	44.0	168.7868929220058	cosine	0.21041115501473523
32	5.0	0.18889955611280537	0.1	0.15	0.5484630975993454	100|0.5|cosine|30	0.23745181221964137	0.913783635365184	30.0	0.5	100.0	0.18314255983350677	0.17477656405163852	0.1923497267759563	44.0	44.55523527100013	cosine	0.21041115501473523
33	5.0	0.18889955611280537	0.1	0.15	0.5260300540405867	350|1.0|cosine|90	0.23745181221964137	0.9095002745744096	90.0	1.0	350.0	0.14255983350676377	0.13604766633565044	0.14972677595628414	44.0	179.50043169000128	cosine	0.21041115501473523
34	6.0	0.19423936671994696	0.1	0.15	0.5064730417073099	350|0.5|cosine|90	0.24519321558535995	0.9057660626029653	90.0	0.5	350.0	0.10718002081165454	0.10228401191658391	0.11256830601092896	42.0	129.83577880799567	cosine	0.21676214662770843
35	6.0	0.19423936671994696	0.1	0.15	0.5421358289032853	350|0.5|cosine|30	0.24519321558535995	0.912575507962658	30.0	0.5	350.0	0.17169614984391263	0.16385302879841113	0.18032786885245902	42.0	120.70805628500239	cosine	0.21676214662770843
36	5.0	0.19383730139408137	0.1	0.15	0.5174019603641411	100|0.5|cosine|30	0.24523932523218064	0.9078528281164195	30.0	0.5	100.0	0.12695109261186263	0.1211519364448858	0.13333333333333333	42.0	38.47289395199914	cosine	0.2165295354661363
37	5.0	0.19383730139408137	0.1	0.15	0.5053226292171172	100|0.5|cosine|90	0.24523932523218064	0.9055464030752334	90.0	0.5	100.0	0.10509885535900103	0.1002979145978153	0.11038251366120219	42.0	40.959842493000906	cosine	0.2165295354661363
38	6.0	0.19591420948128196	0.1	0.15	0.5277556727758759	25|1.0|cosine|90	0.2470599811539894	0.9098297638660077	90.0	1.0	25.0	0.145681581685744	0.13902681231380337	0.15300546448087432	42.0	27.534611895003763	cosine	0.21853445155723367
39	6.0	0.1953048475782124	0.1	0.15	0.5490383038444417	350|1.0|cosine|30	0.24712914171793107	0.9138934651290499	30.0	1.0	350.0	0.18418314255983353	0.17576961271102284	0.19344262295081968	42.0	159.03054103400063	cosine	0.21818178767024352
40	6.0	0.1953048475782124	0.1	0.15	0.5484630975993454	350|1.0|cosine|90	0.24712914171793107	0.913783635365184	90.0	1.0	350.0	0.18314255983350677	0.17477656405163852	0.1923497267759563	42.0	165.4687799070016	cosine	0.21818178767024352
41	6.0	0.1951035299708602	0.1	0.15	0.5254548477954903	100|1.0|cosine|30	0.24715220044881084	0.9093904448105437	30.0	1.0	100.0	0.14151925078043706	0.13505461767626614	0.14863387978142076	42.0	51.06758931800141	cosine	0.21806508511204958
